id,eiin,teachers_count_total,teachers_count_female,staff_count_total,staff_count_female,trained_teachers,total_students,total_female_students,has_six_grade,total_seats_six,total_students_six,female_students_six,has_seven_grade,total_seats_seven,total_students_seven,female_students_seven,has_eight_grade,total_seats_eight,total_students_eight,female_students_eight,has_nine_grade,total_seats_nine,total_students_nine,female_students_nine,has_ten_grade,total_seats_ten,total_students_ten,female_students_ten,has_eleven_grade,total_seats_eleven,total_students_eleven,female_students_eleven,has_twelve_grade,total_seats_twelve,total_students_twelve,female_students_twelve,technical_teacher_count_total,technical_teacher_count_female,technical_staff_count_total,technical_staff_count_female,technical_trained_teachers,technical_ict_teachers,technical_total_male_students,technical_total_female_students,technical_total_seats,technical_total_students,total_seats_part_1,total_students_part_1,female_students_part1,total_seats_part_2,total_students_part_2,female_students_part2,total_seats_part_3,total_students_part_3,female_students_part3,total_seats_part_4,total_students_part_4,female_students_part4,total_seats_part_5,total_students_part_5,female_students_part5,total_seats_part_6,total_students_part_6,female_students_part6,total_seats_part_7,total_students_part_7,female_students_part7,total_seats_part_8,total_students_part_8,female_students_part8,female_students_part_1,female_students_part_2,female_students_part_3,female_students_part_4,female_students_part_5,female_students_part_6,female_students_part_7,female_students_part_8
29713,117689,16,4,6,2,14,450,245,true,120,96,55,true,97,97,53,true,108,108,61,true,67,67,36,true,82,82,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29714,126376,17,3,4,1,5,120,68,true,0,17,8,true,0,23,10,true,0,28,17,true,0,26,17,true,0,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29715,134752,10,2,2,1,0,222,102,true,50,46,22,true,60,55,30,true,50,41,16,true,40,38,16,true,50,42,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29716,103327,15,5,6,2,15,781,486,true,165,156,90,true,165,158,102,true,165,165,105,true,165,150,90,true,165,152,99,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29717,201233017,8,0,1,0,0,17,0,true,0,6,0,true,0,6,0,true,0,5,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29718,136490,9,2,4,1,0,125,125,true,50,45,45,true,50,40,40,true,50,40,40,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29719,302614094,10,5,2,1,0,27,10,true,30,22,8,true,24,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29720,118099,11,6,6,1,3,127,127,true,55,31,31,true,55,30,30,true,55,39,39,true,55,15,15,true,55,12,12,,,,,,,,,0,0,0,0,0,0,,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29721,111703,8,2,6,1,4,419,151,true,110,108,39,true,110,103,45,true,110,109,36,true,110,99,31,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29722,130959,11,2,2,0,10,273,154,true,55,42,21,true,55,55,37,true,55,60,37,true,55,65,30,true,55,51,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29723,116295,14,6,3,0,3,104,48,true,40,17,8,true,40,23,12,true,40,25,10,true,40,24,10,true,40,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29724,201927005,41,9,2,1,1,93,46,true,30,17,7,true,30,28,10,true,30,22,12,true,30,15,11,true,30,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29725,119134,11,3,3,0,6,232,121,true,55,49,26,true,55,46,26,true,55,51,25,true,55,48,24,true,55,38,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29726,122296,4,1,2,1,2,147,79,true,60,60,33,true,60,47,22,true,60,40,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29727,108652,21,1,5,1,5,412,235,true,55,55,37,true,55,60,35,true,55,56,35,true,55,90,50,true,55,91,51,true,100,25,9,true,100,35,18,1,0,0,0,1,0,,31,40,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29728,127001,21,4,5,1,4,157,73,true,55,27,12,true,55,24,12,true,55,31,15,true,55,46,15,true,55,12,8,true,50,11,7,true,50,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29729,118103,14,3,5,2,6,175,77,true,50,34,12,true,50,32,20,true,50,42,17,true,50,37,8,true,50,30,20,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29730,139450,4,3,1,0,3,489,234,true,165,108,53,true,165,175,90,true,165,129,53,true,100,44,24,true,100,33,14,false,,,,false,,,,0,0,0,0,0,0,,36,100,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29731,555255007,17,9,4,3,2,75,29,true,25,25,9,true,25,25,9,true,25,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29732,46b3a6e8-a9eb-440a-a5bd-92f0bc0c330c,10,0,0,0,0,34,0,true,5,5,0,true,6,6,0,true,5,0,0,true,3,3,0,true,8,8,0,true,12,12,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29733,116861,14,4,5,1,3,139,64,true,55,25,11,true,0,32,14,true,0,26,21,true,0,31,7,true,0,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29734,405747032,9,0,1,1,0,15,0,true,20,10,0,true,20,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29735,136541,12,2,5,0,1,40,29,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,450,22,16,true,450,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29736,558576058,18,8,3,1,0,105,48,true,30,18,6,true,30,22,15,true,30,15,8,true,30,18,4,true,30,22,12,true,20,4,2,true,20,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29737,101562,15,2,3,0,6,191,75,true,55,35,15,true,55,30,18,true,55,65,22,true,55,31,10,true,55,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29738,133895,22,9,11,3,1,758,312,false,,,,false,,,,false,,,,false,,,,false,,,,true,450,423,171,true,450,335,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29739,119500,13,2,6,1,4,301,140,true,55,50,29,true,55,51,24,true,55,50,27,true,90,83,37,true,90,67,23,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29740,129074,19,1,15,1,1,200,40,,,,,,,,,,,,,,,,,,,,,true,150,100,20,true,150,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29741,115529,23,5,7,1,3,279,137,true,60,34,19,true,50,40,20,true,50,46,27,true,60,41,20,true,50,40,16,true,80,53,19,true,80,25,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29742,205143017,26,12,3,2,0,160,81,true,50,35,13,true,50,33,19,true,48,28,19,true,48,25,15,true,50,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29743,124371,12,3,3,0,11,295,65,true,55,76,17,true,55,57,16,true,55,76,16,true,55,47,9,true,55,39,7,,,,,,,,,2,1,1,0,0,0,,0,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29744,305924008,14,10,1,0,0,42,22,true,35,18,9,true,35,18,11,true,35,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29745,125357,14,1,5,2,6,123,62,true,50,27,10,true,50,20,10,true,50,22,17,true,50,28,15,true,50,26,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29746,137242,7,4,1,0,0,80,42,true,100,31,16,true,50,19,15,true,70,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29747,115385,16,4,6,1,14,434,166,true,104,104,21,true,92,92,36,true,81,81,26,true,80,80,39,true,77,77,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29748,603602005,7,3,1,1,0,96,0,true,55,39,0,true,55,52,0,true,55,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29749,56e06740-edee-4550-94db-ec03a24e45f3,6,0,1,0,0,63,0,true,30,25,0,true,30,20,0,true,30,18,0,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29750,122669,14,2,5,2,5,217,109,true,70,40,23,true,70,46,18,true,70,40,12,true,50,46,26,true,50,45,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29751,120975,13,3,7,1,11,530,284,true,120,104,58,true,120,111,59,true,120,111,55,true,120,118,70,true,120,86,42,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29752,129984,11,2,7,5,7,557,276,true,150,108,55,true,150,103,51,true,150,132,69,true,150,101,45,true,150,113,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29753,100632007,8,3,2,0,0,100,97,true,25,18,18,true,25,23,22,true,25,25,25,true,30,17,15,true,30,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29754,306768043,9,8,1,1,0,37,25,true,30,10,8,true,30,15,10,true,30,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29755,139276,11,3,5,1,1,650,390,true,165,151,74,true,165,145,93,true,165,136,85,true,165,136,90,true,110,82,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29756,127057,12,3,7,1,10,196,112,true,55,29,17,true,55,41,22,true,55,44,22,true,55,54,30,true,55,28,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29757,b9ec9461-4388-4ca9-b71f-77c95fe74607,18,0,3,0,0,191,0,true,60,55,0,true,60,46,0,true,45,30,0,true,45,,0,true,45,29,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29758,102100,15,3,5,1,5,150,150,true,55,50,50,true,55,20,20,true,55,28,28,true,55,30,30,true,55,22,22,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29759,106104,11,2,7,1,10,776,504,true,200,145,93,true,200,159,101,true,200,172,112,true,200,140,88,true,200,160,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29760,201933004,14,3,1,1,0,20,0,true,55,12,0,true,55,8,0,false,,,,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29761,116226,11,4,5,1,7,168,62,true,40,39,15,true,40,35,15,true,40,38,13,true,40,35,9,true,40,21,10,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29762,126328,13,2,6,1,6,270,110,true,0,30,12,true,0,30,13,true,0,62,25,true,0,52,25,true,0,51,21,true,0,22,7,true,0,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29763,116176,9,2,5,2,4,120,59,true,55,38,18,true,55,43,22,true,55,39,19,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29764,113224,12,4,3,0,10,262,102,true,150,40,14,true,150,55,15,true,150,42,19,true,150,61,26,true,150,64,28,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29765,122310,15,4,5,1,2,275,122,true,0,66,21,true,0,39,29,true,0,46,23,true,0,86,21,true,0,38,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29766,107467,10,3,2,0,10,810,370,true,200,175,80,true,200,165,75,true,200,155,70,true,200,160,75,true,200,155,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29767,115624,17,4,5,2,7,133,133,true,26,26,26,true,32,32,32,true,26,26,26,true,25,25,25,true,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29768,130184,9,1,6,1,9,674,416,true,150,103,57,true,150,82,44,true,150,105,62,true,150,92,54,true,150,113,76,true,150,70,47,true,150,109,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29769,5ac1f0fc-322a-4215-8775-1aad3b20de00,10,4,0,0,0,142,75,true,0,39,17,true,0,26,14,true,0,31,21,true,0,31,18,true,0,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29770,117081,14,10,2,1,8,108,57,true,50,32,14,true,50,27,15,true,50,26,14,true,50,13,8,true,50,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29771,453929006,14,3,5,2,5,160,32,true,50,25,5,true,50,20,7,true,50,40,5,true,50,35,5,true,50,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29772,139353,10,5,6,3,3,443,237,true,0,116,60,true,0,91,49,true,0,93,48,true,0,78,45,true,0,65,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29773,110933,12,3,4,1,12,394,211,true,165,84,39,true,165,98,50,true,165,73,42,true,74,74,42,true,65,65,38,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29774,123811,12,0,5,1,5,164,78,true,50,26,15,true,50,27,14,true,50,32,15,true,50,41,19,true,50,38,15,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29775,106110,11,3,4,2,3,324,208,true,80,55,32,true,80,68,49,true,80,70,48,true,80,54,34,true,80,77,45,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29776,125302,36,3,17,3,1,256,128,,,,,,,,,,,,,,,,,,,,,true,450,141,66,true,450,115,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29777,106274,10,3,6,1,6,290,162,true,70,45,24,true,60,51,29,true,70,65,36,true,80,75,39,true,72,54,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29778,306860095,5,0,1,0,0,20,0,true,30,20,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29779,116843,15,3,6,1,10,317,157,true,55,54,28,true,0,81,44,true,0,76,40,true,0,59,30,true,0,47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29780,116076,17,6,5,1,6,242,242,true,75,58,58,true,75,60,60,true,75,44,44,true,75,44,44,true,75,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29781,125786,11,2,5,1,2,320,187,true,100,96,51,true,100,66,46,true,100,80,44,true,100,56,34,true,100,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29782,111232,27,9,5,2,13,936,494,true,210,188,91,true,210,195,91,true,210,186,109,true,210,137,78,true,210,140,69,true,200,51,28,true,200,39,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29783,101308,10,2,3,0,8,404,224,true,0,71,40,true,0,87,43,true,0,84,55,true,0,76,41,true,0,86,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29784,102739,9,2,4,0,5,162,91,true,55,33,18,true,55,44,23,true,55,40,26,true,55,25,14,true,55,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29785,101681,6,2,6,3,5,132,64,true,60,21,10,true,60,28,13,true,60,30,14,true,60,23,13,true,60,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29786,109733,15,4,7,1,15,942,506,true,200,190,101,true,220,202,105,true,200,191,103,true,200,199,107,true,200,160,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29787,202216106,23,0,1,0,0,120,0,true,25,20,0,true,30,25,0,true,20,15,0,true,35,30,0,true,40,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29788,82a79928-8b11-4f0f-9d09-af3d25ec70e0,13,7,2,1,0,123,60,true,30,27,10,true,30,28,13,true,30,27,15,true,30,24,12,true,30,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29789,125327,14,3,3,0,0,125,49,true,30,25,11,true,30,25,12,true,30,21,9,true,30,30,12,true,30,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29790,111248,5,0,6,1,3,213,113,true,50,40,17,true,50,50,26,true,50,45,23,true,50,40,23,true,50,38,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29791,134940,9,6,1,0,2,350,200,true,90,70,50,true,87,70,40,true,90,80,50,true,90,70,30,true,90,60,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29792,115905,19,3,3,1,0,189,72,true,30,29,11,true,30,25,11,true,30,22,7,true,30,35,5,true,30,30,11,true,50,21,12,true,50,27,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29793,105574,11,1,5,2,4,293,180,true,0,51,32,true,0,57,36,true,0,58,36,true,0,80,52,true,0,47,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29794,116664,21,5,7,2,2,359,188,true,66,66,39,true,67,67,40,true,78,78,36,true,50,50,23,true,42,42,17,true,26,26,15,true,30,30,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795,133198,9,3,5,2,0,65,23,,,,,,,,,,,,,,,,,,,,,true,200,46,14,true,200,19,9,9,3,5,2,0,0,,23,400,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29796,125430,12,1,5,2,1,239,134,true,55,55,34,true,55,44,28,true,55,50,30,true,55,50,22,true,55,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29797,124651,12,3,4,1,1,312,312,true,61,61,61,true,67,67,67,true,85,85,85,true,47,47,47,true,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29798,113409,14,3,4,2,3,280,170,true,55,50,30,true,55,50,31,true,55,64,40,true,55,68,39,true,55,48,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29799,116118,15,2,3,1,12,290,290,true,55,57,57,true,60,61,61,true,60,59,59,true,60,62,62,true,60,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29800,1befcad2-8958-428b-8843-d52b130914e7,13,9,2,1,0,115,55,true,30,26,12,true,30,26,11,true,30,27,15,true,30,14,6,true,30,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29801,124993,14,3,7,1,11,351,194,true,80,62,38,true,90,82,44,true,80,72,36,true,80,67,41,true,80,68,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29802,107033,22,4,6,0,6,378,140,true,100,75,24,true,100,78,30,true,80,60,21,true,50,35,9,true,60,50,15,true,50,38,23,true,50,42,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29803,106600,9,1,4,1,8,333,207,true,110,69,40,true,110,81,51,true,110,66,39,true,100,54,41,true,100,63,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29804,136770,9,5,3,1,1,356,186,true,72,72,38,true,70,70,36,true,82,82,44,true,73,73,39,true,59,59,29,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29805,107411,17,3,7,2,6,383,383,true,120,62,62,true,120,78,78,true,120,50,50,true,100,55,55,true,100,52,52,true,100,44,44,true,100,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29806,f529c102-2cf5-4a63-aa1e-f1a29ada32c2,4,0,0,0,1,10,0,true,15,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29807,302910005,2,0,2,0,0,20,0,true,20,12,0,true,20,8,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29808,128911,12,3,6,1,8,125,125,true,40,27,27,true,40,24,24,true,40,25,25,true,40,25,25,true,40,24,24,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29809,134417,21,20,4,3,9,103,74,true,35,33,18,true,35,25,15,true,35,19,15,true,35,21,21,true,30,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29810,201967020,61,38,14,4,3,984,984,true,250,232,232,true,200,185,185,true,200,166,166,true,200,128,128,true,100,97,97,true,100,94,94,true,100,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29811,125703,17,4,5,1,7,469,267,true,110,110,70,true,110,90,52,true,110,91,47,true,110,105,60,true,110,73,38,true,150,0,0,true,150,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29812,127244,16,4,7,2,10,605,314,true,80,157,83,true,80,115,62,true,80,112,54,true,80,98,52,true,80,123,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29813,121124,15,5,7,1,12,349,198,true,110,83,43,true,110,65,42,true,110,80,45,true,60,54,26,true,60,67,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29814,111811,12,3,2,0,5,244,91,true,55,50,24,true,55,27,9,true,55,81,27,true,55,48,20,true,55,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29815,138676,9,3,1,0,2,34,12,true,40,16,3,true,40,18,9,true,40,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816,132478,12,4,2,1,0,220,75,false,,,,false,,,,false,,,,true,120,80,30,true,120,60,22,true,100,50,13,true,100,30,10,12,4,2,1,4,1,,75,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29817,552764036,26,8,4,1,0,185,80,true,50,35,15,true,50,45,12,true,40,35,15,true,40,30,15,true,40,40,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29818,f0a07dc1-6640-4eb1-af5d-2baf75f01d0a,18,7,0,0,0,210,210,true,60,60,60,true,50,50,50,true,30,30,30,true,30,30,30,true,30,30,30,true,10,10,10,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29819,105951,12,6,4,1,1,143,143,true,55,35,35,true,55,36,36,true,55,30,30,true,55,26,26,true,55,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29820,129705,15,5,7,2,10,820,464,true,165,177,95,true,165,156,89,true,165,185,107,true,165,135,86,true,165,167,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29821,106219,14,2,4,1,3,592,355,true,204,204,122,true,96,96,71,true,82,82,48,true,145,145,80,true,65,65,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29822,127561,14,3,2,0,12,630,290,true,109,109,52,true,146,146,78,true,146,146,66,true,136,136,58,true,93,93,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29823,119020,11,4,6,1,7,182,103,true,60,36,22,true,60,43,30,true,60,44,22,true,60,31,14,true,60,28,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29824,134962,7,4,3,1,1,159,159,true,55,48,48,true,55,47,47,true,55,24,24,true,55,23,23,true,55,17,17,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29825,126161,12,4,2,0,10,489,170,true,0,66,23,true,0,113,45,true,0,102,41,true,0,108,38,true,0,100,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29826,114730,14,3,5,1,5,426,195,true,82,82,37,true,96,96,41,true,101,101,50,true,82,82,35,true,65,65,32,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29827,116605,7,0,6,2,6,231,130,true,55,55,33,true,50,50,30,true,46,46,26,true,42,42,19,true,38,38,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29828,108092,27,9,5,2,22,1538,884,true,450,367,204,true,380,351,200,true,300,271,151,true,300,272,161,true,300,277,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29829,129790,23,4,7,2,11,1101,664,true,220,173,109,true,200,198,110,true,203,203,105,true,216,216,139,true,138,138,85,true,30,28,24,true,150,145,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29830,122413,14,1,3,0,5,177,92,true,42,42,22,true,30,30,16,true,35,35,18,true,35,35,18,true,35,35,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
