id,eiin,geographical_position,has_student_toilet,total_toilet_for_boys,total_toilet_for_girls,total_toilet_for_special_needs,has_teacher_toilet,total_toilet_for_male_teachers,total_toilet_for_female_teachers,total_toilet_for_commons,has_wash_block,total_wash_block_for_boys,total_wash_block_for_girls,total_wash_block_for_girls_with_napkin_facility,total_wash_block_for_male_teachers,total_wash_block_for_female_teachers,total_wash_block_for_commons,has_common_room,total_common_room_for_boys,total_common_room_for_girls,has_pta,has_fast_aid_box,conducts_cleaning_program,cleaning_program_number,has_playground,conducts_assembly,celebrates_national_days,has_shahid_minar,conducts_co_curricular_activities,annual_cultural_program,bncc,scout,girls_guide,rover,annual_sports,debate,conducts_awareness_programs,baalyabibaha_rodh,evtijing_protirodh,madok_birodhi_karyakram,sontrash_birodhi_karyakram,jangibad_domon_karyakram,nirapod_shorok_chai_karyakram,community_interaction,acid_nikkhep_protirudh,booling_protirudh,has_boundary_wall,boundary_type,has_safe_water,tubewell,deep_tubewell,supply_water,tap_water,rain_water,purifying_plant,fountain,well,has_ramp_for_disabled,sports_field,garden,open_space,enclosed_with_plants,few_plants,no_plants,pond_or_waterbody,has_electricity,national_grid,generator,solar,has_boundary_marked_wall,has_pond,has_temporary_wall,has_permanent_wall,has_partial_wall,has_natural_wall,was_flooded,flooded_year,days_closed_for_flood
25517,205173017,1,true,4,2,0,true,1,1,0,false,,,,,,,true,0,1,true,true,true,15,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,true,false,,true,true,,true,,,,,,false,true,true,true,true,true,false,true,true,true,,,,,,,,,true,2024,15
25518,119833,1,true,12,12,0,true,2,2,0,true,4,4,4,1,1,4,true,0,1,true,true,true,3,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,true,true,true,true,true,,true,false,true,true,,,,,,true,true,true,true,,true,,,true,true,,,true,,,true,,,false,,
25519,204665001,2,true,1,1,0,true,0,0,1,false,,,,,,,false,,,false,true,true,12,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,true,true,true,true,,true,,true,,,,,,,false,,,true,,true,,,true,true,,,,,,true,,,false,,
25520,302630003,1,true,2,3,0,true,1,1,1,false,,,,,,,false,,,true,true,true,0,false,false,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,true,false,,true,,,true,,,,,,false,,,,,,true,,true,true,,,,,,,,,false,,
25521,404109023,1,true,7,11,0,true,7,3,0,false,,,,,,,true,0,1,true,true,true,12,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,false,false,true,true,,true,false,true,false,false,false,false,false,false,true,true,false,true,true,true,false,false,true,true,false,false,false,false,false,true,false,false,false,,
25522,134623,1,true,2,2,0,true,0,0,1,true,0,0,0,0,1,0,true,0,1,true,true,true,3,false,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,,,,,true,,true,,true,,,,,,,false,,,true,,,true,,true,true,true,,,,true,true,,,false,,
25523,132988,1,true,2,1,0,true,1,0,1,true,1,1,0,2,1,0,true,0,1,false,true,true,12,true,false,true,false,true,true,,,,,true,true,true,true,true,,,,,,,,true,,true,true,,,,,,,,true,,true,true,true,,,,true,true,,,,,,true,,,false,,
25524,135290,1,true,4,3,0,true,2,2,3,true,0,0,0,0,0,1,true,1,1,true,true,true,20,true,true,true,false,true,true,,true,,true,true,true,true,true,true,true,,,true,true,true,true,true,,true,true,true,,,,,,,false,true,true,true,true,,,true,true,true,,,,,,,true,,false,,
25525,104119,1,true,0,11,0,true,1,2,1,true,0,1,0,0,0,0,false,,,true,true,true,12,true,true,true,true,true,true,,,true,,true,true,true,true,true,true,,,,,true,,true,,true,true,true,,,,,,,true,true,true,true,true,,,true,true,true,,,,,,,true,,false,,
25526,107500,1,true,2,2,0,true,1,1,0,true,1,2,0,1,1,0,false,,,true,false,true,4,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,true,,true,,false,,true,true,,,,,,,,true,true,,,true,,,true,true,true,,,,,,,,,true,2024,19
25527,108671,1,true,5,4,1,true,1,0,1,false,,,,,,,true,0,1,true,true,true,24,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,,,false,,,true,true,,true,true,,,,,,,,false,true,true,true,false,false,,,true,true,,,false,,,true,,,false,,
25528,130391,1,true,0,20,0,true,2,1,0,true,0,1,0,0,0,0,false,,,true,true,true,12,true,true,true,false,true,true,,,true,,true,true,true,true,true,true,,,true,true,true,true,true,,true,,,,true,,true,,,false,true,true,true,true,true,,,true,true,,,,,,true,,,false,,
25529,116497,1,true,0,2,0,true,0,0,1,true,0,1,1,0,0,0,true,0,0,false,true,true,6,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,,true,true,true,false,false,false,false,false,false,false,true,true,true,true,false,false,false,true,true,false,false,true,false,false,true,false,false,false,,
25530,138161,1,false,0,0,0,false,,,,true,2,2,0,1,1,0,false,,,true,true,true,12,true,true,true,false,true,true,,,,,true,,true,true,true,true,,,,,,true,true,,true,,true,,,,,,,true,true,true,true,,true,,,true,true,,,true,,,true,,,false,,
25531,127353,1,true,0,4,0,true,1,2,1,true,0,1,1,1,1,0,true,0,1,true,true,true,6,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,false,true,false,true,,true,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,true,true,false,false,false,false,false,false,true,false,true,2025,12
25532,306704117,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,true,true,true,3,true,true,true,true,true,true,,,,,true,,true,true,true,true,,,,,,true,true,,true,,,,true,,,,,false,true,,,,true,,,true,true,,,,,false,true,,,false,,
25533,116308,1,true,0,12,0,true,2,2,7,false,,,,,,,true,0,1,false,false,true,6,true,true,true,true,true,true,,,true,,true,true,true,true,true,true,,,true,,true,,true,,true,true,true,,true,,,,,false,true,true,true,true,true,,true,true,true,,,,,true,,,,false,,
25534,128543,1,true,8,6,0,true,3,3,4,true,0,0,0,0,0,0,true,2,2,false,false,true,3,true,false,true,true,true,true,,true,,,true,true,true,true,true,true,,,,,true,,true,,true,,,,,,,,,true,true,,,,,true,,true,true,,,,,,,true,,false,,
25535,304845021,1,false,,,,false,,,,false,,,,,,,false,,,false,false,true,3,true,false,true,false,false,,,,,,,,false,,,,,,,,,,false,,true,,,true,,,,,,false,true,,true,false,true,,,true,true,,,,,,,,,false,,
25536,116143,1,true,2,1,0,true,0,0,1,true,0,0,0,0,0,1,true,0,1,true,true,true,12,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,,,true,,false,,true,true,true,,,,,,,true,true,,,true,true,,,true,true,,,,,,,,,true,2024,0
