id,eiin,institution_type,maximum_level,student_type,approval_status,management_type,mpo_status,has_technical_attachment,technical_type,teaching_medium_bangla,teaching_medium_english,teaching_medium_english_version,teaching_medium_arabic,shifts_operated,has_build_approval,has_teaching_approval,has_full_approval,has_no_approval
41675,609162330,5,14,2,,2,3,FALSE,,TRUE,TRUE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE
41676,103170,2,3,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41677,135223,1,2,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41678,118597,4,7,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41679,202216063,2,2,3,,2,2,FALSE,,TRUE,,,,1,,,,TRUE
41680,106401,1,2,2,,1,3,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41681,120231,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41682,609194020,4,6,3,,3,3,FALSE,,TRUE,TRUE,,TRUE,1,,,,TRUE
41683,552764011,1,1,3,,2,2,FALSE,,TRUE,,,,2,,TRUE,,
41684,106553,3,4,3,,1,1,TRUE,3,TRUE,,,,1,,,TRUE,
41685,457204005,5,15,2,,2,2,FALSE,,TRUE,,,TRUE,1,,TRUE,,
41686,134986,1,1,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
41687,138229,6,2,3,,2,2,TRUE,1,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41688,201553032,1,1,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41689,135743,6,16,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41690,201933040,5,13,1,,2,2,FALSE,,FALSE,,,TRUE,1,TRUE,TRUE,,
41691,132642,6,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
41692,102226,1,2,3,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
41693,112230,2,3,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41694,122518,4,6,2,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41695,104630,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41696,5bdc0180-662d-485b-aed2-fcb01a4c3915,4,6,3,,2,2,FALSE,,TRUE,TRUE,,TRUE,1,,,,TRUE
41697,131700,4,6,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
41698,c58ff8f9-5d36-42f4-8cc5-2892ca4af5d2,5,13,2,,2,3,FALSE,,TRUE,,,TRUE,1,,,TRUE,
41699,609131007,1,2,3,,3,2,FALSE,,TRUE,,,,1,FALSE,TRUE,,FALSE
41700,136901,3,3,2,,2,3,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41701,109731,1,2,3,,2,1,FALSE,,TRUE,TRUE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
41702,136028,6,16,3,,2,2,FALSE,,TRUE,,,,1,FALSE,TRUE,TRUE,
41703,309366002,1,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
41704,128167,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41705,102663,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41706,400158001,5,12,3,,2,3,FALSE,,TRUE,TRUE,,TRUE,1,TRUE,TRUE,TRUE,
41707,104217,2,3,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41708,108026,1,2,1,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41709,106789,3,5,3,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
41710,124245,3,3,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41711,304827007,1,2,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41712,125549,4,6,2,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
41713,201290104,5,12,2,,2,3,FALSE,,TRUE,FALSE,,TRUE,1,,TRUE,,
41714,136450,2,3,3,,2,3,FALSE,,,TRUE,,,2,,FALSE,TRUE,
41715,119614,3,4,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41716,134222,4,6,3,,2,2,FALSE,,TRUE,FALSE,,TRUE,1,,TRUE,,
41717,113855,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41718,107183,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41719,1e8f6611-2fa8-43cd-9fe5-e52be6ce1668,5,12,3,,2,3,FALSE,,TRUE,TRUE,,TRUE,,,TRUE,,
41720,129308,3,4,2,,1,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
41721,137714,3,3,3,,2,2,FALSE,,TRUE,,,,1,,,,TRUE
41722,201967030,5,12,1,,2,3,TRUE,7,TRUE,,,TRUE,1,,,TRUE,
41723,134541,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41724,138679,6,3,3,,2,2,TRUE,3,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41725,605883014,1,2,3,,2,2,FALSE,,TRUE,,,TRUE,1,TRUE,,,
41726,127973,4,6,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41727,131985,3,4,3,,1,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
41728,132619,6,3,3,,2,1,TRUE,3,TRUE,,,,1,FALSE,,TRUE,
41729,110328,1,2,3,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
41730,308614011,1,2,3,,2,3,FALSE,,TRUE,TRUE,,,1,,,,TRUE
41731,107855005,5,12,1,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
41732,121571,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41733,609160017,1,2,3,,3,3,FALSE,,TRUE,,,,1,,TRUE,,
41734,38185f48-a90c-4415-9c35-b0bfde96bad4,1,2,3,,2,3,FALSE,,TRUE,,,,2,,,,TRUE
41735,138920,6,2,3,,2,2,TRUE,1,TRUE,,,,1,,TRUE,,
41736,122241,3,3,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41737,120152,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41738,118979,4,6,2,,2,1,FALSE,,TRUE,,,,1,TRUE,,,
41739,201994031,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
41740,104087,4,8,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41741,100846,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41742,506469010,1,2,3,,2,3,FALSE,,TRUE,,,,1,,TRUE,,
41743,110224,2,3,3,,3,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41744,101016,3,3,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41745,456116069,5,9,3,,3,3,FALSE,,TRUE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE
41746,137935,1,2,3,,1,3,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
41747,405094005,4,7,2,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41748,113823,4,7,2,,2,1,FALSE,,TRUE,,,TRUE,1,TRUE,TRUE,TRUE,
41749,114744,3,5,3,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
41750,109167,4,2,2,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41751,138612,3,3,2,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41752,118971,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41753,405787012,1,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
41754,01f802fe-0e35-4291-badb-f65cee3e9829,1,2,3,,2,2,FALSE,,TRUE,,,,1,,,,TRUE
41755,133068,1,2,3,,2,1,FALSE,,TRUE,TRUE,,,1,TRUE,TRUE,TRUE,
41756,115901,4,6,3,,2,1,FALSE,,TRUE,,,TRUE,1,,,TRUE,
41757,115254,4,7,3,,2,1,FALSE,,TRUE,TRUE,,TRUE,1,,,TRUE,
41758,118138,1,2,3,,2,1,FALSE,,TRUE,TRUE,,,1,,,TRUE,
41759,201931032,5,14,1,,2,2,FALSE,,TRUE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE
41760,2ca488d2-313e-479c-9877-df1e9afdc35a,5,13,1,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE
41761,304849033,1,2,3,,2,2,FALSE,,TRUE,,,,2,,TRUE,,
41762,108474,1,2,3,,2,1,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
41763,202216006,1,1,3,,2,2,FALSE,,TRUE,,,,2,,,,TRUE
41764,118257,3,3,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41765,131334,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41766,100925001,1,2,3,,2,3,FALSE,,TRUE,,,,2,FALSE,TRUE,,
41767,117596,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41768,119744,1,2,3,,2,1,FALSE,,TRUE,TRUE,,,1,,TRUE,TRUE,
41769,135284,1,2,3,,2,2,FALSE,,TRUE,,,,2,,,TRUE,
41770,129908,3,4,3,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
41771,106154,4,6,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41772,903422,1,3,3,,2,3,FALSE,,TRUE,TRUE,TRUE,,2,,TRUE,,
41773,139557,1,1,2,,3,3,FALSE,,TRUE,,,,1,,TRUE,,
41774,118559,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41775,104953,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41776,110335,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41777,133210,6,16,3,,2,3,FALSE,,TRUE,,,,1,,,TRUE,
41778,102376,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41779,134637,6,3,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41780,129993,4,6,3,,2,1,FALSE,,TRUE,TRUE,,TRUE,1,,,TRUE,
41781,f825f888-cf4a-4481-840b-2004e149e023,5,15,3,,2,2,FALSE,,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE
41782,128602,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41783,135657,6,16,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41784,102086,4,6,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41785,117981,4,6,3,,2,1,FALSE,,TRUE,TRUE,FALSE,TRUE,1,TRUE,TRUE,TRUE,
41786,102429,1,1,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41787,102852,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41788,111640,4,6,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41789,107166,4,2,2,,2,1,FALSE,,TRUE,,,TRUE,1,,,TRUE,
41790,138533,6,16,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41791,135212,4,2,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
41792,120018,4,6,2,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41793,139062,6,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,FALSE,
41794,107912,3,5,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41795,201974027,1,1,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,,FALSE
41796,123601,1,2,3,,2,1,FALSE,,TRUE,TRUE,,,1,,,TRUE,
41797,302674003,1,2,3,,2,2,FALSE,,TRUE,,,,3,,TRUE,,
41798,118156,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41799,e8c213b3-0260-4703-bd5e-ce928567709b,4,3,2,,2,3,FALSE,,,,,TRUE,1,,,TRUE,
41800,118797,3,4,3,,2,1,TRUE,3,TRUE,,,,1,,,TRUE,
41801,103192,4,7,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
41802,113510,2,3,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41803,125553,3,4,2,,2,1,FALSE,,TRUE,,,,1,FALSE,TRUE,TRUE,
41804,303330014,1,2,3,,2,2,FALSE,,TRUE,,,,2,,TRUE,,
41805,124398,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41806,128111,4,6,3,,2,1,FALSE,,TRUE,TRUE,,,1,,,TRUE,
41807,113765,4,6,3,,2,1,TRUE,4,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41808,100412,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41809,135319,3,3,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41810,105901,4,9,3,,2,1,FALSE,,TRUE,TRUE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE
41811,132645,6,3,3,,2,2,FALSE,3,TRUE,,,,1,,,TRUE,
41812,557345006,1,1,3,,3,3,FALSE,,TRUE,,,,1,,TRUE,FALSE,
41813,134678,1,1,3,,2,3,FALSE,,TRUE,,,,1,TRUE,TRUE,,
41814,bfc74547-7a96-4041-938b-d5c8abb55c0d,1,2,3,,2,2,FALSE,,TRUE,,,,2,,TRUE,FALSE,
41815,122302,4,9,3,,2,1,TRUE,4,TRUE,,,,1,TRUE,TRUE,TRUE,
41816,137513,1,1,3,,1,1,FALSE,,TRUE,,,,2,,TRUE,TRUE,
41817,138303,1,2,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41818,118173,3,4,3,,2,1,TRUE,3,TRUE,,,,1,,,TRUE,
41819,4b2db996-429f-4af1-8778-c5b4c06fe654,2,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE
41820,111849,1,2,3,,3,1,FALSE,,TRUE,,,,1,,,TRUE,
41821,115376,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41822,303330048,1,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE
41823,122447,4,6,3,,2,1,TRUE,4,TRUE,,,,1,,,TRUE,
41824,139501,6,3,3,,1,3,TRUE,2,TRUE,,,,1,,,TRUE,
41825,105070,1,2,3,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
41826,128481,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41827,134807,1,1,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41828,117107,3,5,2,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
41829,116109,3,5,3,,3,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41830,139291,2,2,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
41831,109007,4,8,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,,
41832,107663,3,4,3,,2,1,FALSE,,TRUE,,,,1,FALSE,,TRUE,
41833,138214,3,3,3,,2,2,TRUE,3,TRUE,,,,1,TRUE,TRUE,TRUE,
41834,112632,4,8,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41835,609131101,4,6,3,,3,2,FALSE,,TRUE,,,,1,TRUE,TRUE,,
41836,553230024,1,2,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
41837,114885,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41838,139292,1,1,3,,3,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41839,132345,6,16,3,,2,3,TRUE,6,TRUE,,,,1,,,TRUE,
41840,132531,6,3,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41841,132565,6,3,3,,2,1,FALSE,,TRUE,,,,1,,,,
41842,134684,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41843,202216037,4,6,3,,2,2,FALSE,,TRUE,,,TRUE,1,,,,TRUE
41844,115888,4,8,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41845,306758145,1,2,3,,2,3,FALSE,,TRUE,,,,2,,FALSE,TRUE,
41846,107413,3,4,3,,1,3,FALSE,,TRUE,,,,1,,FALSE,TRUE,
41847,408790003,5,15,1,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41848,552764040,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41849,302990023,5,1,1,,2,3,FALSE,,TRUE,,,TRUE,3,,,,TRUE
41850,127753,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41851,109490,1,1,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41852,102059,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41853,102595,3,4,3,,2,1,TRUE,3,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41854,122218,1,1,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41855,140415,1,2,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
41856,105711,1,2,1,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41857,132865,1,2,2,,2,1,FALSE,,TRUE,TRUE,,,1,TRUE,TRUE,TRUE,
41858,110412,4,6,2,,2,1,FALSE,,TRUE,,,TRUE,1,TRUE,TRUE,TRUE,
41859,111638,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41860,117078,4,6,3,,2,1,TRUE,4,TRUE,TRUE,,TRUE,1,,,TRUE,
41861,132398,6,16,3,,1,3,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
41862,552764046,1,2,3,,5,2,FALSE,,TRUE,,,,2,,,,TRUE
41863,131599,4,2,3,,2,3,FALSE,,TRUE,TRUE,,TRUE,1,TRUE,TRUE,FALSE,
41864,201528059,1,2,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE
41865,303387061,1,2,3,,2,3,FALSE,,TRUE,,,,2,,TRUE,,
41866,109852,4,6,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41867,102219,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41868,130276,2,3,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41869,126818,1,1,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41870,101054,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41871,107976011,5,1,1,,2,2,FALSE,,TRUE,,,TRUE,1,,TRUE,,
41872,302626003,1,2,3,,2,2,FALSE,,TRUE,,,,2,,TRUE,TRUE,
41873,113899,4,6,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41874,a0bab01c-fd44-4f06-b217-610a8a1dfcba,4,12,1,,2,3,FALSE,,,,,TRUE,1,,,,TRUE
41875,201931037,5,13,1,,2,3,FALSE,,TRUE,,,TRUE,1,,,TRUE,
41876,124243,3,3,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41877,111859,1,2,3,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
41878,120603,3,3,3,,2,1,TRUE,3,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41879,126555,1,2,2,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41880,128855,3,3,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41881,116204,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41882,7e0d818c-58d7-4263-bfc4-a13ca96f411c,4,6,3,,2,2,FALSE,,TRUE,TRUE,FALSE,TRUE,2,TRUE,TRUE,FALSE,FALSE
41883,202216028,4,6,3,,2,2,FALSE,,TRUE,,,TRUE,1,,,,TRUE
41884,303330154,1,2,3,,2,2,FALSE,,TRUE,,,,1,FALSE,,,TRUE
41885,124417,3,4,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41886,125323,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41887,107051,1,2,3,,2,1,FALSE,,TRUE,TRUE,,,1,,,TRUE,
41888,113722,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41889,139874,1,1,3,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41890,112629,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
41891,102088,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41892,110041,1,2,3,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
41893,122075,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41894,269ba880-2a84-4495-b51a-b89d057080ce,5,13,1,,2,3,FALSE,,,,,TRUE,1,,TRUE,TRUE,
41895,114071,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41896,134581,3,3,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,FALSE,
41897,109275,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41898,100603005,5,15,1,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE
41899,405094007,4,2,3,,2,2,FALSE,,TRUE,,,TRUE,1,,,TRUE,
41900,110218,3,4,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
41901,102181,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41902,132189,6,3,3,,2,1,FALSE,,TRUE,,,,1,FALSE,,TRUE,
41903,201582004,4,1,3,,2,2,FALSE,,TRUE,,,,1,,FALSE,FALSE,TRUE
41904,128216,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41905,130048,4,8,3,,2,2,TRUE,4,TRUE,,,,1,FALSE,TRUE,FALSE,
41906,100807,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41907,125188,3,4,2,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
41908,039a9ab6-d713-454c-9159-bed1bef68881,4,6,3,,2,2,FALSE,,TRUE,,,,2,,,,TRUE
41909,200351001,1,2,3,,3,3,FALSE,,TRUE,,,,1,,,,TRUE
41910,458970007,1,2,3,,2,2,FALSE,,TRUE,,,,1,,,,TRUE
41911,2b725e94-7c49-4e92-970d-7ed7db878f77,5,14,1,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,1,TRUE,TRUE,TRUE,FALSE
41912,102104,4,6,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41913,557364034,1,2,3,,3,2,FALSE,,TRUE,,,,1,FALSE,FALSE,FALSE,TRUE
41914,100678,1,2,2,,2,1,FALSE,,TRUE,,,,1,,TRUE,,
41915,102892,3,4,3,,2,1,TRUE,3,TRUE,,,,1,,,TRUE,
41916,201974014,4,1,3,,2,2,FALSE,,TRUE,,,,1,,,,TRUE
41917,aa999be0-2423-4db3-a449-bedeb3d3f183,1,2,3,,5,3,FALSE,,TRUE,,,,2,,TRUE,,
41918,102036,1,1,2,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41919,102322,4,6,2,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
41920,116622,4,6,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41921,107630,4,6,3,,2,1,FALSE,,TRUE,,,TRUE,1,,,TRUE,
41922,553221012,1,2,3,,2,2,FALSE,,TRUE,TRUE,,,1,,TRUE,,
41923,103025,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41924,117833,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41925,134040,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41926,303336013,1,2,3,,2,2,FALSE,,TRUE,,,,2,,,TRUE,
41927,128580,1,2,2,,2,1,FALSE,,TRUE,FALSE,,,1,,,TRUE,
41928,137446,1,1,3,,1,3,FALSE,,TRUE,,,,1,FALSE,TRUE,FALSE,
41929,116682,1,1,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41930,102641,1,2,2,,2,1,FALSE,,TRUE,TRUE,,,1,,,TRUE,
41931,132982,3,3,3,,2,1,TRUE,3,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
41932,137778,6,16,3,,2,1,TRUE,5,TRUE,,,,1,,TRUE,,
41933,127108,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41934,506460001,5,12,2,,2,2,FALSE,,TRUE,TRUE,,TRUE,1,,TRUE,,
41935,137934,1,2,3,,1,3,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
41936,306758132,1,2,3,,2,3,FALSE,,TRUE,,,,2,,TRUE,,
41937,507639017,6,16,3,,2,3,TRUE,6,TRUE,,,,1,,TRUE,,
41938,106066,3,4,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41939,405760008,5,14,2,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE
41940,c63c450a-fe1c-4c9d-bfc3-333eb02f13db,5,14,2,,2,2,FALSE,,TRUE,TRUE,FALSE,TRUE,1,,,TRUE,
41941,132090,2,3,2,,2,1,FALSE,,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41942,131835,4,6,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41943,201202008,1,2,3,,2,3,FALSE,,TRUE,,,,1,,,,TRUE
41944,103227,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41945,110277,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
41946,124062,1,2,3,,2,1,FALSE,,TRUE,TRUE,,,1,TRUE,TRUE,TRUE,
41947,303334064,4,1,2,,3,2,FALSE,,TRUE,,,,1,,,,TRUE
41948,119103,3,4,3,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
41949,100714,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
41950,126195,2,3,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
41951,453936003,5,14,1,,3,2,FALSE,,,,,TRUE,1,,TRUE,,
41952,113628,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
41953,306758066,1,1,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE
41954,124704,4,6,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
