id,eiin,building_no,building_name,foundation_floor_count,year_built,total_floor_count,total_room_count,vertical_expansion_possible,type,condition
38678,74b39263-1e2f-49e7-8426-ec3b371ceb33,1,ACADEMIC CUM ADMIN,0,2018,0,6,false,3,
38679,4ae50089-0005-449c-94bd-98a29a53781d,1,academic building,0,1985,0,4,false,3,2
38680,205158021,1,Rose Garden,0,2012,1,3,false,3,1
38681,205158021,2,Night Queen,0,2012,1,7,false,3,1
38688,2322f381-0b67-4475-91e3-2840cca4250c,1,najrul,5,2010,3,18,true,1,1
38689,2322f381-0b67-4475-91e3-2840cca4250c,2,sufia kamal 02,2,2008,1,6,false,2,1
38695,458970023,1,01,0,2024,0,4,false,2,1
38696,458970023,2,02,0,2024,0,2,false,2,1
38697,458970023,3,03,0,2024,0,4,false,2,1
38699,102951,1,Academic-1,5,2022,8,14,false,1,1
38700,102951,2,Academic-2,0,1988,0,8,false,2,2
38702,122152,1,Ditol Bishisto paka bhabon,3,1994,2,9,true,1,1
38703,122152,2,Tinshed bhabon,0,1980,0,4,false,2,1
38722,308694012,1,1,1,2013,1,10,false,2,2
38723,308694012,2,2,1,2013,1,4,false,2,2
38724,109196,1,01,2,1995,2,8,false,1,1
38725,109196,2,02,4,2005,1,2,true,1,1
38726,109196,3,03,2,2012,2,5,true,1,1
38727,109196,4,04,4,2019,3,9,true,1,1
38735,ad0e97ba-3a2c-4554-a2d1-cf0aa4872a6c,1,Academic,0,2020,0,6,false,2,1
38738,609018034,1,?????? ??,1,2004,1,3,false,2,1
38739,609018034,2,???? ???,1,2023,1,2,false,2,1
38745,114644,1,1,3,1995,1,3,true,1,1
38746,114644,2,2,0,1990,0,5,false,2,1
38747,114644,3,3,0,1985,0,5,false,3,1
38748,114644,4,4,0,1958,0,5,false,3,1
38749,114644,5,5,4,2025,0,3,false,1,3
38755,112514,1,1,4,2020,4,12,false,1,1
38756,112514,2,2,0,1999,0,3,false,2,1
38757,112514,3,3,0,1998,0,3,false,2,2
38760,108575,1,1,3,1962,3,24,true,1,1
38761,108575,2,2,5,2009,5,15,true,1,1
38768,304811011,1,Kitab Bhaban,0,2018,0,1,false,3,1
38769,304811011,2,Nurani Bhaban,0,2018,0,1,false,3,1
38772,302614004,1,1,1,2015,1,3,false,2,1
38773,302614004,2,2,1,2015,1,1,false,2,1
38774,135894,1,1,1,2000,1,2,false,2,1
38781,306768131,1,Dar e Abu Bakkar (r),0,2021,1,4,false,2,1
38782,306768131,2,Dar E Umar (r),0,2021,1,1,false,2,1
38783,306768131,3,Dar E Usman (r),0,2023,1,2,false,2,1
38800,207583046,1,Bhaban-1,2,2015,2,14,false,1,1
38801,207583046,2,Bhaban -2,2,2015,1,5,true,1,1
38802,207583046,3,Bhaban-4,2,2020,1,3,true,1,1
38804,609160014,1,1,2,1990,2,13,true,1,1
38805,609160014,2,2,5,2015,2,16,true,1,1
38806,130859,1,1,1,2025,1,1,false,1,1
38807,207510036,1,1,4,2016,1,6,true,2,1
38808,305984004,1,1,0,2007,0,1,false,3,1
38809,305984004,2,2,0,2012,0,1,true,3,1
38810,305984004,3,3,0,2023,0,3,true,3,1
38817,102926,1,Academic,4,2023,4,12,false,1,1
38818,102926,2,Administry,2,2012,1,2,true,1,1
38824,918e23b4-a45c-434e-980e-c07adabedf52,1,ACADEMIC BUILDING,0,2020,0,5,false,2,1
38825,136825,1,One,4,2015,4,54,false,1,1
38826,136825,2,Two,4,2022,4,12,false,1,1
38827,136825,3,Three,4,2023,4,12,false,1,1
38828,136825,4,Four,4,2024,1,3,true,1,1
38841,305984026,1,?,0,2020,1,1,false,2,1
38842,305984026,2,?,0,2025,1,6,false,3,1
38843,305984026,3,?,0,2025,1,1,false,3,1
38844,305984026,4,?,0,2025,1,3,false,3,1
38856,117813,1,1,4,2018,4,12,false,1,1
38857,117813,2,2,1,2023,1,6,false,2,1
38868,133728,1,1,11,2018,3,30,true,1,1
38872,116399,1,1,2,1994,2,8,false,1,1
38873,116399,2,2,1,1985,1,1,false,1,2
38874,116399,3,3,1,1970,1,5,false,2,3
38875,116399,4,4,1,1987,1,1,false,1,2
38876,116399,5,5,1,2006,1,1,false,2,2
38880,118898,1,01,6,1995,4,27,true,1,1
38881,118898,2,02,3,2014,1,6,true,1,1
38882,118898,3,03,6,2014,2,15,true,1,1
38883,118898,4,04,1,2007,1,4,false,2,1
38884,118898,5,05,1,2006,1,2,false,2,1
38889,114598,1,1,2,1994,1,3,true,1,1
38890,114598,2,2,4,2020,1,3,true,1,1
38891,114598,3,3,0,2016,0,4,false,3,1
38892,114598,4,4,0,2021,0,3,false,3,1
38905,306704075,1,H1,1,2004,1,9,false,2,1
38906,458970024,1,01,0,2020,0,6,false,2,1
38907,458970024,2,02,0,2020,0,4,false,2,1
38908,117782,1,1,3,2003,3,9,false,1,1
38909,117782,2,2,4,2021,2,6,true,1,1
38910,117782,3,3,1,2004,1,4,false,2,1
38911,117782,4,4,1,2018,1,2,false,2,1
38912,117782,5,5,1,2010,1,1,false,2,1
38920,137011,1,1,0,2011,0,5,false,2,1
38921,137011,2,2,0,2011,0,5,false,2,1
38922,137011,3,3,0,2014,0,3,false,2,1
38926,456172060,1,Hibjul Quran,1,2022,1,2,false,2,1
38927,456172060,2,Najera Group,1,2018,1,1,false,2,2
38928,456172060,3,Nurani Group,1,1995,1,1,false,2,1
38942,129020,1,Academic,0,1996,1,9,false,2,1
38943,129020,2,Science Building,0,2013,1,3,false,2,1
38944,139768,1,1,5,2017,3,15,true,1,1
38945,305682081,1,N/A,,,,7,true,1,1
38948,124457,1,01,3,2018,1,4,true,1,1
38949,306758028,1,Building no 1,0,2018,1,5,false,1,1
38950,306758028,2,Building no 2,0,2018,1,5,false,1,1
38951,132765,1,1,0,2003,0,7,false,2,1
38952,132765,2,2,0,2010,0,3,false,3,1
38968,453936100,1,main bulding,1,2016,1,10,false,2,1
38969,453936100,2,Academic building,1,2016,1,10,false,2,1
38985,d6d60eff-0e45-46f7-ad31-e3ed62cff6e6,1,ACADEMIC,5,2023,4,7,true,1,1
38990,1ac5fb3a-e56a-455a-9e9f-6913f34c6f47,1,1,3,2022,1,7,true,1,1
38997,207521027,1,1,2,1983,2,5,false,1,2
38998,207521027,2,2,5,1995,2,6,true,1,1
38999,207521027,3,3,5,2000,3,2,true,1,1
39000,137218,1,01,2,2005,2,6,false,1,1
39001,137218,2,02,4,2020,1,3,true,1,1
39002,137218,3,03,0,1983,0,3,false,2,2
39003,100925011,1,1,0,1970,1,5,false,3,2
39004,100925011,2,2,0,2020,1,2,false,2,1
39005,100925011,3,3,0,2025,1,5,false,2,1
39008,107821,1,1,5,1994,5,20,false,1,1
39009,107821,2,2,6,2019,6,19,false,1,1
39010,107821,3,3,6,2020,6,18,false,1,1
39018,304811022,1,Nurani Bhaban,0,2016,0,2,false,3,1
39019,304811022,2,Kitab Bhaban,0,2016,0,2,false,3,1
39020,304811022,3,Hafez Bhaban,2,2022,1,1,true,1,1
39037,453936122,1,Academic Building,1,2018,1,13,false,2,1
39038,609018012,1,?????? ???,1,2012,1,3,false,2,1
39039,124275,1,01,4,2021,4,12,false,1,1
39040,124275,2,02,1,2005,1,2,false,2,1
39047,117951,1,1,1,1994,1,6,false,2,2
39048,117951,2,2,1,2004,1,2,false,2,2
39049,139197,1,Unit 1,3,1990,3,43,false,1,1
39050,139197,2,Unit 2,5,2010,5,50,false,1,1
39053,118768,1,01,2,2000,2,5,false,1,1
39054,118768,2,02,0,1990,1,6,false,2,2
39055,118768,3,03,0,1990,1,6,false,2,2
39059,306768035,1,School Building,5,2015,5,16,false,1,1
39060,112058,1,1,0,1983,1,5,false,2,1
39061,112058,2,02,0,1994,1,2,false,2,1
39062,112058,3,03,0,1995,1,3,false,2,1
39063,112058,4,04,0,2010,1,3,false,2,3
39064,136483,1,1,3,2007,3,26,false,1,1
39065,136483,2,2,6,2023,6,32,false,1,1
39066,7df9dfa2-ca5f-438a-8b78-799f04d60195,1,Dalia Nusrat Islamic Academy,5,2017,5,15,false,1,1
39068,109676,1,Building 1,2,1993,2,9,false,1,1
39069,109676,2,Building 2,2,2005,2,6,false,1,1
39070,109676,3,Building 3,3,2006,1,4,true,1,1
39071,109676,4,Building 4,4,2024,4,12,false,1,1
39073,128776,1,A,1,1980,1,7,false,1,1
39074,128776,2,B,2,1995,2,8,false,1,1
39075,128776,3,C,1,2001,1,3,false,1,1
39076,128776,4,D,1,2017,1,1,false,2,1
39077,128776,5,E,1,2014,1,1,false,2,1
39078,9a59b265-44db-45a3-bc87-384b7dfa08f8,1,1,2,2007,1,8,true,1,1
39079,9a59b265-44db-45a3-bc87-384b7dfa08f8,2,2,1,2008,1,6,true,3,2
39080,207510055,1,1,2,2022,2,2,false,1,1
39081,107300,1,01,4,2018,1,3,true,1,1
39082,107300,2,02,3,2015,1,5,true,1,1
39083,107300,3,03,2,2000,1,3,true,1,1
39084,107300,4,04,3,1998,1,5,true,1,1
39085,107300,5,05,2,1990,2,10,false,1,2
39087,138454,1,main building,5,2017,3,21,true,1,1
39094,205173003,1,1,1,2022,1,4,true,1,1
39095,205173003,2,2,1,2010,1,4,true,3,2
39101,309385012,1,1,0,2014,0,3,false,3,1
39102,309385012,2,2,0,2022,0,2,false,3,1
39103,309385012,3,3,0,2014,0,1,false,3,1
39107,306860177,1,padma,1,2021,1,2,false,1,1
39108,306860177,2,meghna,1,2020,1,6,false,2,1
39109,306860177,3,zamuna,1,2020,1,3,false,2,1
39110,306860177,4,Brahmaputra,2,2020,1,1,true,1,1
39114,207507053,1,01,4,2013,3,9,true,1,1
39115,207507053,2,02,5,2019,1,14,true,1,1
39125,6d1444b1-6157-4d93-af02-e07e14df6884,1,ACADEMIC-1,3,2018,2,6,true,1,1
39126,6d1444b1-6157-4d93-af02-e07e14df6884,2,ACADEMIC 2,3,2020,2,5,true,1,1
39130,122166,1,paka bhabon,1,1960,1,1,false,1,2
39131,122166,2,ADHAPAKA BHABON,0,1965,0,8,false,2,1
39132,122166,3,Adhapaka bhabon,0,1965,0,8,false,2,1
39133,122166,4,Tinshed bhabon,0,1990,0,0,false,3,1
39134,114666,1,1,0,1986,0,7,false,3,1
39135,114666,2,2,0,2003,0,1,false,3,1
39136,114666,3,3,0,2005,0,2,false,3,1
39137,114666,4,4,0,2012,0,5,false,3,1
39138,114666,5,5,4,2018,1,3,true,1,1
39140,125009,1,1,1,1994,1,9,false,2,2
39141,125009,2,2,4,2011,4,12,true,1,1
39142,304827037,1,01,3,2024,1,5,true,1,1
39143,304827037,2,02,2,2024,1,1,true,1,1
39144,304827037,3,03,0,2022,1,1,false,3,1
39157,603611034,1,muntaha corner,1,2018,1,1,false,2,1
39158,603611034,2,insan cornar,1,2018,1,1,false,2,1
39159,603611034,3,balika saka,1,2025,1,4,false,3,1
39160,603611034,4,ahad corner,1,2023,1,1,false,3,1
39162,111046,1,Jamuna,2,2020,1,4,true,1,1
39163,111046,2,Padma,4,2021,1,3,true,1,1
39164,111046,3,Tin Shade,0,2021,1,4,false,2,1
39168,609160005,1,1,2,2001,2,11,false,1,1
39169,124957,1,Academic,0,1975,0,2,false,3,1
39170,123054,1,North,3,2002,2,8,true,1,1
39171,123054,2,Nazrul,4,2020,1,3,true,1,1
39173,309385020,1,1,0,2017,0,2,false,3,1
39174,309385020,2,2,0,2017,0,1,false,3,1
39175,309385020,3,3,0,2021,0,1,false,3,1
39176,309385020,4,4,0,2021,0,3,false,3,1
39194,201940013,1,1,0,2014,0,8,false,2,1
39198,109678,1,Building 1,2,1994,2,6,false,1,2
39199,109678,2,Ecademic,2,1991,2,6,false,1,2
39200,109678,3,Building 3,2,1995,2,6,false,1,2
39201,109678,4,Building 4,4,2020,4,16,false,1,1
39202,109678,5,Building 5,2,1998,2,6,false,1,1
39203,109678,6,Building 6,2,2000,2,12,false,1,1
39204,109678,7,Building 7,3,2023,3,55,false,1,1
39205,109678,8,Building 8,1,2000,1,1,false,1,1
39206,109678,9,Building 9,2,2002,2,8,false,1,1
39210,114015,1,1,1,1999,1,5,false,2,2
39211,114015,2,2,1,1999,1,3,false,2,1
39212,114015,3,3,1,2009,1,2,false,1,1
39213,114015,4,4,4,2025,4,11,false,1,1
39214,117955,1,1,4,2013,1,3,true,1,1
39215,117955,2,2,1,1995,1,5,false,2,1
39218,123058,1,Old,1,2001,1,7,false,2,1
39219,123058,2,New,4,2022,1,3,true,1,1
39220,135893,1,1,3,2005,3,60,false,1,3
39221,135393,1,prosasonic vobon,4,2014,3,9,true,1,1
39222,135393,2,ICT vobon,3,2018,3,14,false,1,1
39223,135393,3,Academic vobon,4,2024,1,3,true,1,1
39224,609162205,1,Madrasha Bhaban,3,1980,3,15,false,1,1
39225,305984033,1,?,3,2001,2,10,true,1,1
39226,305984033,2,?,0,2013,1,3,false,2,1
39249,ee7af900-01a3-4c15-8df9-8d21e601b3b5,1,ACADEMIC 1,3,2020,1,8,true,1,1
39250,ee7af900-01a3-4c15-8df9-8d21e601b3b5,2,ACADEMIC 2,5,2019,1,6,true,1,1
39253,553282092,1,Hefz khana,1,2019,1,4,false,3,1
39254,553282092,2,Nazera,1,2020,1,1,false,3,1
39257,109665,1,Building 1,5,2018,4,8,false,1,1
39273,138966,1,1,3,2010,2,6,true,1,1
39274,138966,2,2,2,2012,2,6,false,1,1
39275,138966,3,3,5,2006,3,7,true,1,1
39301,118870,1,1,4,2013,1,3,true,1,1
39310,123159,1,1,3,2022,3,9,false,1,1
39311,123159,2,2,1,1985,1,4,false,2,1
39312,123159,3,3,1,1990,1,2,false,3,3
39313,117433,1,Administrative Building,3,2015,1,4,true,1,1
39314,117433,2,Academic Building 1,1,2001,1,5,false,2,1
39315,117433,3,Academic Building 2,4,2005,1,4,false,2,1
39316,117433,4,Academic Building 3,4,2019,3,10,true,1,1
39325,404442001,1,Academic,0,2019,0,2,false,2,1
39326,404442001,2,Academic,0,2019,0,4,false,2,1
39327,404442001,3,Academic,0,2019,0,4,false,2,1
39336,552717042,1,Academic Bhobon-1,1,2014,1,6,false,2,1
39337,552717042,2,Academic-2,1,2020,1,6,false,2,1
39338,102783,1,Academic Building -1,1,2007,1,6,false,2,1
39339,102783,2,Academic Building -2,0,2008,1,3,false,3,1
39340,102783,3,Academic Building- 3,0,2024,1,3,false,3,1
39348,122399,1,01,1,2003,1,6,true,3,2
39351,116440,1,1,4,2016,2,3,true,1,1
39352,116440,2,2,1,2008,1,6,false,2,1
39353,116440,3,3,1,1999,1,6,false,2,2
39358,453936043,1,ACADEMIC,1,2005,1,6,false,1,1
39364,123187,1,1,4,2014,1,3,true,1,1
39365,123187,2,2,0,1990,1,3,false,3,2
39366,123187,3,3,2,1996,1,3,true,2,1
39367,123187,4,4,2,2014,1,3,false,2,3
39376,453936020,1,Main Building,3,2010,3,5,false,1,1
39377,453936020,2,Academic Building,4,2010,3,3,false,1,1
39379,108038,1,School Building,4,1992,4,28,false,1,1
39380,108038,2,College Building,6,2011,3,16,true,1,1
39386,404442004,1,Academic,5,2015,4,6,true,1,1
39389,138563,1,01,0,2015,1,8,false,3,1
39390,138563,2,02,0,2010,1,3,false,3,2
39394,125231,1,1,2,1997,1,3,true,1,1
39395,125231,2,2,1,1990,1,7,false,2,1
39396,125231,3,3,1,1985,1,6,false,2,1
39397,6d150452-cb6a-46c1-a20d-31fec98ba694,1,FATHEMA SAMIA BHOBON,3,2013,2,8,false,2,1
39399,456181081,1,1,0,2011,1,2,false,2,1
39400,456181081,2,2,0,2011,1,2,false,2,1
39401,456181081,3,3,0,2011,1,2,false,2,1
39402,456181081,4,4,0,2011,1,3,false,2,1
39403,456181081,5,5,0,2011,1,3,false,2,1
39406,105536,1,1,2,1984,2,6,false,1,1
39407,105536,2,2,2,2009,2,7,false,1,1
39408,105536,3,3,2,2011,2,7,false,1,1
39409,105536,4,4,2,2016,2,16,false,1,1
39413,207510018,1,1,4,2015,1,7,true,1,1
39424,127159,1,1,4,2022,4,12,false,1,1
39425,127159,2,2,2,2004,2,5,false,1,1
39426,127159,3,3,1,1988,1,2,false,1,1
39427,127159,4,4,0,1965,0,3,false,2,3
39432,131167,1,1,0,2012,1,7,false,2,1
39433,131167,2,2,0,2012,1,10,false,2,1
39443,458970034,1,01,4,2010,1,2,false,1,1
39444,458970034,2,02,4,2010,1,3,true,1,1
39445,458970034,3,03,4,2020,1,2,true,1,1
39446,458970034,4,04,4,2010,1,3,true,1,1
39467,123148,1,Academic,2,2015,2,8,false,1,2
39468,123148,2,Administration,2,2012,2,9,false,1,1
39473,204667017,1,1,3,2019,1,3,true,1,1
39474,204667017,2,2,1,2008,1,6,false,2,1
39476,304827043,1,01,3,2015,2,,true,1,1
39477,457283029,1,???????? ???,0,2005,1,1,false,3,1
39478,457283029,2,????????? ??? ? ???????? ???,3,2023,1,2,true,1,1
39480,456181053,1,1,1,2019,1,2,false,3,1
39481,456181053,2,2,1,2019,1,2,false,3,1
39482,113979,1,1,2,1995,2,6,false,1,1
39483,113979,2,2,4,2019,2,4,true,1,1
39484,113979,3,3,1,1981,1,4,false,3,2
39486,304811014,1,Kitab khana,0,2010,0,6,false,3,1
39487,123153,1,1,2,2001,1,2,true,2,1
39488,123153,2,2,0,1990,1,5,false,3,2
39489,123153,3,3,1,1980,1,2,false,1,2
39490,123153,4,4,2,1994,1,5,false,1,1
39491,123153,5,5,2,2017,1,1,true,1,1
39492,123153,6,6,3,2021,3,9,false,1,1
39493,108037,1,Administrative Building,3,1991,3,12,false,1,1
39494,108037,2,Academic Building,4,1995,3,36,true,1,1
39495,108037,3,College Building,4,1996,3,36,true,1,1
39496,108037,4,School and College Building,8,2025,1,3,true,1,1
39497,507655008,1,1,4,2000,3,6,true,1,1
39501,137914,1,Academic Building 1,3,1912,3,9,false,1,2
39502,137914,2,Academic Building 2,3,2000,3,9,false,1,2
39503,107837,1,1,6,1999,4,19,true,1,1
39504,108179,1,Dilbahar,3,2002,3,23,false,1,1
39505,108179,2,Prosasonik Vobon,5,2004,3,4,true,1,1
39508,109218,1,01,4,2016,1,3,true,1,1
39509,109218,2,02,0,2021,0,3,false,2,1
39510,109218,3,03,0,2023,0,3,false,2,1
39527,af730b10-404a-499c-93e5-563e11d9f651,1,ACADEMIC BUILDING,3,2021,3,8,true,1,1
39528,af730b10-404a-499c-93e5-563e11d9f651,2,ACADEMIC -1,0,2021,0,2,false,2,1
39539,302626006,1,Academic and Administrative Building,6,2006,6,75,false,1,1
39540,109556,1,1,2,1998,1,3,false,1,1
39541,109556,2,2,4,2019,3,7,false,1,1
39542,109556,3,3,4,2024,1,3,true,1,1
39547,609162188,1,1,1,1995,0,1,false,1,
39565,609117020,1,?????? ???,3,2010,2,5,true,1,1
39566,609117020,2,???????? ???,3,2015,2,7,true,1,1
39591,017b4671-8133-4836-9ec0-c49144f45a84,1,1,2,2018,1,5,true,1,1
39592,017b4671-8133-4836-9ec0-c49144f45a84,2,2,0,2015,0,3,false,3,1
39593,017b4671-8133-4836-9ec0-c49144f45a84,3,3,0,2015,0,1,false,3,1
39602,121680,1,1,1,1998,1,6,false,2,1
39603,121680,2,2,0,2018,1,5,false,2,1
39604,121680,3,3,0,2022,1,8,false,2,1
39605,112060,1,01,0,1984,1,2,false,3,1
39606,112060,2,02,0,1987,1,2,false,3,1
39607,112060,3,03,0,1987,1,2,false,3,3
39608,112060,4,04,3,2003,1,4,true,1,1
39609,112060,5,05,0,2010,1,4,false,2,1
39616,107510,1,Master Moksudur Rahman Bhaban,3,2014,3,7,false,1,1
39617,107510,2,Mul Bhaban,2,2002,2,6,false,1,1
39618,107510,3,3,0,1998,1,4,false,3,2
39619,136873,1,1,3,2014,2,21,true,1,1
39628,609018029,1,???????? ???,1,2015,1,3,false,2,1
39643,203025011,1,????????? ???,4,2014,2,8,true,1,1
39644,203025011,2,?????? ???,0,2016,0,2,true,2,1
39705,118821,1,01,3,2003,2,12,false,1,1
39715,113418,1,kholil uddin kola vobon,3,1994,3,8,false,1,1
39716,113418,2,science vobon,3,1994,3,12,false,1,1
39718,305984032,1,?,5,1997,2,12,true,1,1
39740,9a5f1c9c-9204-4d48-99c5-8c9a63c26158,1,01,5,2010,5,25,false,1,1
39750,6b63b3a8-36ea-449e-9629-101a68b48f3e,1,Loyla Bhobon,2,2010,2,166,false,1,1
39800,309385011,1,1,0,2018,0,7,false,3,1
39801,309385011,2,2,0,2018,0,1,false,3,1
39808,453936193,1,ACADEMIC,1,2000,1,10,false,1,1
39826,306768090,1,1,0,2016,1,6,false,2,1
39827,306768090,2,2,6,2022,4,16,true,1,1
39828,306768090,3,3,0,1999,1,3,false,2,1
39831,134308,1,1,1,2018,1,4,false,1,1
39832,134308,2,2,4,2020,4,12,false,1,1
39851,554979010,1,Rokeya Vhobon,0,2010,0,7,false,2,1
39852,554979010,2,Shapla Vhobon,0,2010,0,3,false,3,1
39853,554979010,3,Nazrul Smrity Vhobon,0,2010,0,2,true,2,1
39894,404442005,1,Academic,3,2002,2,10,true,1,1
39899,456172059,1,Hepjul Group,1,1991,1,3,false,2,1
39900,456172059,2,Kitab Kana,1,1991,1,5,false,2,1
39930,115468,1,BHOBON NO 1,2,1968,2,10,false,1,1
39931,115468,2,BHOBON NO 2,3,2004,2,10,true,1,1
39948,122365,1,1,3,1999,1,3,false,1,1
39949,122365,2,2,1,1999,1,3,false,2,2
39958,115485,1,VOCOTIONAL  BHOBON,5,2020,1,3,true,1,1
39959,115485,2,GENERAL BHOBON,4,2000,2,8,true,1,1
39968,5ab573b0-75ea-4967-98a3-088fba335dcb,1,ACADEMIC 1,0,2018,0,4,false,2,1
39969,5ab573b0-75ea-4967-98a3-088fba335dcb,2,Academic 1,0,2018,0,3,false,2,1
39970,5ab573b0-75ea-4967-98a3-088fba335dcb,3,Academic,0,2022,0,3,false,1,1
39971,553288037,1,1,3,2022,1,5,true,1,1
39972,553288037,2,2,0,2017,1,4,false,3,1
39973,553288037,3,3,0,2015,1,2,false,3,1
39974,207510027,1,1,1,2022,1,4,false,2,1
39975,207510027,2,02,1,2022,1,4,false,2,1
39976,207510027,3,3,1,2024,1,3,false,2,1
39978,123152,1,Academic -1,3,2003,1,4,true,1,1
39979,123152,2,Academic-2,0,1974,1,6,false,2,1
39983,110101,1,Academic 01,0,1969,1,4,false,2,1
39984,110101,2,Academic 02,1,1988,1,2,false,1,3
39985,110101,3,Academic 03,3,2002,2,9,true,1,1
39986,458988048,1,1,0,2015,0,8,false,2,1
39987,458988048,2,2,0,2015,0,3,false,2,1
39988,458988048,3,3,0,2015,0,4,false,2,2
39989,305682059,1,vobon 1,4,2017,2,5,true,1,1
39990,305682059,2,vobon 2,4,2025,2,4,true,1,1
39991,305682059,3,vobon 3,0,2023,1,1,false,2,1
40030,123164,1,1,4,2024,1,3,true,1,1
40031,123164,2,2,4,2020,1,3,true,1,1
40032,123164,3,3,0,2016,1,3,false,2,1
40044,6dc1eade-8228-4644-bd6a-d63c9c0053b9,1,SUNMOON BHOBON,6,2013,5,12,true,1,1
40048,125226,1,1,1,2002,1,5,false,2,1
40049,125226,2,2,1,2025,1,3,false,2,1
40050,125226,3,1,1,2025,1,1,false,2,1
40052,123186,1,1,0,1974,1,2,false,3,2
40053,123186,2,2,2,2010,2,10,false,1,1
40054,123186,3,3,4,2024,1,3,true,1,1
40063,114633,1,1,0,2012,0,5,false,3,1
40064,114633,2,2,4,2018,4,12,false,1,1
40067,609162298,1,Proshasonic Bobol-1,4,2000,3,16,false,1,1
40068,609162298,2,Ekademy Bobon,4,2000,3,16,false,1,1
40070,124146,1,1 No,2,2021,2,8,false,1,1
40071,124146,2,2 no,1,1970,1,4,false,1,2
40072,124146,3,3 No,2,2016,1,4,true,1,1
40073,124146,4,4 No,1,1952,1,6,false,2,2
40074,130678,1,1,4,2018,4,20,false,1,1
40075,130678,2,2,4,2018,4,20,false,1,1
40076,130678,3,3,4,2019,4,36,false,1,1
40077,123166,1,Nazrul,4,2021,4,12,false,1,1
40078,123166,2,Rabindranath,0,1995,1,5,false,2,2
40079,123166,3,Rokeya,0,2000,1,2,false,2,1
40080,123166,4,Jasimuddin,4,2021,1,1,true,1,1
40088,304827016,1,01,0,2023,1,4,false,3,1
40089,304827016,2,02,0,2023,1,6,false,3,1
40090,304827016,3,03,0,2024,1,2,false,3,1
40091,304827016,4,04,0,2023,1,2,false,3,1
40092,304827016,5,05,3,2025,1,1,true,1,1
40093,104a09bf-e896-461a-ad7b-6c072e79f9ae,1,Bhaban 1,5,2012,4,10,true,1,1
40094,104a09bf-e896-461a-ad7b-6c072e79f9ae,2,Bhaban 2,5,2023,4,16,true,1,1
40096,609162360,1,Madrasha Bhaban,4,2018,2,11,true,1,1
40101,305984028,1,1,3,2003,2,8,true,1,1
40102,305984028,2,2,5,2019,2,8,true,1,1
40103,305984028,3,3,2,2001,2,4,false,1,1
40112,458970010,1,01,0,2019,0,3,false,2,1
40113,458970010,2,02,0,2019,0,2,false,2,1
40114,458970010,3,03,0,2019,0,3,false,2,1
40124,201940016,1,1,0,2008,1,12,false,2,1
40125,201940016,2,2,0,2008,1,12,false,2,1
40148,506460032,1,1,3,2008,1,4,true,1,1
40154,304811112,1,???? ???? ???? ???,5,2000,3,8,true,1,1
40164,112538,1,1,0,2002,0,8,false,2,2
40165,112538,2,2,0,2002,0,5,false,2,2
40166,112538,3,3,0,2016,0,1,false,1,1
40167,112538,4,4,0,2018,0,3,false,2,1
40184,200373008,1,1,0,2011,0,4,false,2,1
40185,200373008,2,2,0,2008,0,6,false,2,1
40193,124473,1,??? -?,3,2004,1,3,true,1,1
40194,124473,2,???-?,0,1992,1,1,false,3,1
40195,124473,3,??? -?,0,1992,1,5,false,3,1
40196,124473,4,??? -?,0,1997,1,4,false,3,1
40197,104686,1,AR RAHMA COMPLEX,6,1998,3,13,true,1,1
40207,453936087,1,ACADEMIC,0,2020,1,3,false,2,1
40211,138953,1,1,5,2008,5,24,false,1,1
40214,137843,1,1,2,1995,1,2,false,1,1
40215,137843,2,2,3,2021,3,4,false,1,1
40228,507622009,1,?????? ???,0,2022,0,12,false,2,1
40236,609018035,1,???????? ???,1,2021,1,4,false,2,1
40237,116403,1,1,2,1990,1,3,true,1,1
40238,116403,2,2,1,1985,1,6,false,2,2
40239,116403,3,3,2,2018,2,4,false,1,1
40240,116403,4,4,1,1991,1,2,false,2,1
40241,116403,5,5,1,2006,1,3,false,2,1
40242,201936041,1,1,1,2012,1,14,true,1,1
40243,201936041,2,2,1,2012,1,8,true,1,1
40244,201936041,3,3,1,2012,1,3,false,1,1
40245,201936041,4,4,1,2012,1,3,false,1,1
40246,201936041,5,1,1,2012,1,3,false,1,1
40247,305984017,1,?,0,2015,1,9,false,3,1
40248,209fb72a-ca26-46f7-b7f9-62fa8fa4b71e,1,01,6,2010,6,16,false,1,1
40257,453936206,1,Academic Building,5,2002,4,12,true,1,1
40258,453936206,2,Academic Building 2,0,1996,0,5,false,3,1
40280,453985011,1,1,4,2024,1,4,true,1,1
40281,453985011,2,2,1,2020,1,5,false,1,1
40282,453985011,3,3,1,1997,1,3,false,2,1
40283,453985011,4,4,1,1997,1,3,false,2,1
40284,453985011,5,5,1,2015,1,3,false,2,1
40285,453985011,6,6,1,2020,1,4,false,2,1
40286,453985011,7,7,1,2020,1,4,false,2,1
40287,453985011,8,8,1,2022,1,3,false,2,1
40289,603668008,1,MAIN VOBON 1,0,2010,1,5,false,2,1
40290,603668008,2,VOBON 2,3,2006,1,6,true,1,1
40292,123354,1,1,3,2007,3,9,false,1,1
40293,123354,2,2,2,2014,1,3,true,1,1
40294,123354,3,3,1,2006,1,3,false,2,1
40312,120710,1,01,2,1995,1,3,false,1,1
40313,120710,2,02,3,2019,3,9,false,1,1
40314,120710,3,03,4,2022,4,10,false,1,1
