id,eiin,new_building_space_available,new_building_space_amount,normal_class_room_count,multimedia_auditorium_room_count,multimedia_class_room_count,multimedia_interactive_class_room_count,headmaster_room_count,office_room_count,science_lab_count,boys_common_room_count,girls_common_room_count,teacher_common_room_count,hostel_count,auditorium_count,educational_materials_room_count,smart_board_tv_room_count,ict_lab_count,library_present,book_count,has_assistant_librarian,has_assistant_library_related_teacher,has_ict_lab,working_desktop_count,working_laptop_count,non_lab_desktop_count,non_lab_laptop_count,has_ict_teacher,ict_teacher_count,has_ict_capable_teacher,internet_used_for_teaching,is_exam_center,public_exam_center,is_registered_in_other_institute,total_registered_in_other_institute,has_internet,broadband,wifi,modem,mobile_hot_spot,total_building_number
27668,405079024,true,50,25,0,0,0,1,1,0,0,0,1,1,0,1,0,0,true,5000,false,true,false,,,4,0,false,,false,true,true,BORO AILCHARA JAMIA ISLAMIA BOYS AND GIRLS MADRASHA,false,,true,true,true,,,6
27669,113143,true,80,13,0,1,0,1,1,1,0,2,1,0,0,0,0,0,true,2000,true,,false,,,2,1,false,,true,true,false,Madanpur Sah Sultan High School,false,,true,true,,,,4
27670,111793,false,0,6,0,1,0,1,0,1,1,1,1,0,0,1,1,1,true,535,true,false,true,0,17,1,1,false,,true,true,false,ISHWARGONJ BISWESWARI GOVT PAILOT HIGH SCHOOL,false,,true,false,true,false,false,5
27671,112941,true,20,8,0,1,0,1,2,1,0,1,0,0,0,0,0,1,true,1520,true,false,true,0,17,0,0,true,2,false,true,true,Ardhochondro Higher Secondary School,false,,true,false,true,false,true,4
27672,103031,true,20,7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,false,,true,,false,,,1,0,true,1,,false,false,Swarupkathi 461,false,,true,,true,,,4
27673,138377,true,10,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,false,,false,true,false,,,1,0,true,1,false,false,false,Ruhea Adarsha Technical High School,false,,false,false,false,false,false,1
27674,104621,true,20,10,1,0,0,1,1,1,1,1,1,0,0,0,1,1,true,2240,true,,true,1,1,0,1,false,,true,true,false,Zorarganj Adarsha High school,false,,true,,true,,,2
27675,121149,true,30,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,Dariapur Amanullah high school,false,,false,,,,,1
27676,108924,true,60,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,false,,true,false,false,,,0,0,true,1,false,true,false,"ADVOCATE RUKONUDDIN GOVT. GIRLS SCHOOL, CHARBHADRASHAN",false,,true,false,true,false,true,3
27677,125219,true,150,15,0,0,0,1,1,1,0,0,1,0,0,1,0,0,true,2000,true,,false,,,1,0,true,1,,true,false,Saidpur Government Science College,false,,true,,true,,,4
27678,203094011,true,10,7,0,0,0,1,1,0,0,0,0,72,0,0,0,0,false,,false,false,false,,,1,1,false,,false,false,false,দারুল উলুম আল হোসাইনিয়া ওলামা বাজার মাদ্রাসা,false,,false,,,,,4
27679,554952007,true,15,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,true,1000,false,true,false,,,0,1,false,,true,true,false,Bhitorbond JD Academi,true,7,true,,true,,true,3
27680,507066003,true,50,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,true,false,,,1,0,true,1,,true,false,Alia Madrasa,true,31,true,,true,,,1
27681,133665,true,50,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,true,false,2,2,0,0,false,1,true,true,false,jomiruddin shah girls school and college,false,,false,false,true,true,true,1
27682,100332,true,8,13,1,1,0,1,1,0,0,1,1,3,1,0,1,1,true,2000,false,true,true,0,14,0,1,true,1,,false,false,PATHERGHATA SIDDIKEA DAKHIL MADRASA,false,,true,true,,,true,8
27683,106859,true,70,8,0,0,0,1,1,1,0,0,1,0,0,1,0,0,true,170,true,,false,,,0,0,false,,true,true,false,Babanigonj high school,false,,true,true,,,,2
27684,603687015,true,10,8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,false,,false,true,false,,,2,2,true,1,,true,false,Jk& HK HIGH SCHOOL & COLLEGE,true,25,true,,true,,,1
27685,609131075,false,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,true,false,,false,,false,false,false,false,false,1
27686,108006,false,,12,1,2,0,1,1,0,0,0,0,1,1,0,0,1,false,,false,false,true,0,17,1,1,true,1,,true,true,JOYPARA MAHMUDIA ALIM MADRASA,false,,true,,true,,,6
27687,123281,true,30,14,0,0,0,1,1,0,0,1,0,0,0,0,0,0,true,2000,false,true,false,,,1,0,true,1,false,true,false,Reba Akhter Alim Madrasah,false,,true,true,true,false,false,4
27688,118152,true,20,6,1,1,1,1,1,0,0,1,1,0,1,1,0,0,false,,true,,false,,,0,0,true,1,,true,false,নাকোল রাইচরণ মাধ্যমিক বিদ্যালয়,false,,true,true,,,,1
27689,456113066,false,,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,1,false,,false,false,false,seesture jamiya arabiya qumiya darunnazat,false,,true,,false,,true,1
27690,127716,true,50,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,true,,false,,,0,0,true,1,,false,false,Choudhurani High School,false,,true,,true,,true,3
27691,130505,true,7,15,0,1,0,1,2,1,1,1,1,0,0,0,0,0,true,496,true,false,false,,,1,1,true,1,false,true,false,Soroker Bazar high school.,false,,true,false,true,false,false,4
27692,302638056,false,,10,0,0,0,1,1,0,1,1,0,0,0,1,10,0,false,,false,false,false,,,2,1,true,1,,true,false,vasha prodip High school,true,29,true,false,true,,,1
27693,111835,true,20,22,1,0,0,1,1,1,0,0,1,0,0,0,1,1,true,450,true,,true,0,6,0,1,true,1,,true,true,MUSLIM GIRLS HIGH SCHOOL AND COLLEGE,false,,true,true,,,,2
27694,124942,true,30,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,false,,false,false,false,,,0,1,false,,true,true,false,JALDHAKA,false,,true,,,,true,2
27695,ac16dc60-ca55-4a04-8a98-bba7f263e1bd,true,22,16,0,0,0,1,1,0,0,0,0,1,0,1,0,0,true,3000,false,true,false,,,1,0,false,,false,true,true,Jamia Islamia Qumia Shamsul Ulum,false,,true,,true,,,1
27696,201294028,false,0,12,0,0,0,1,1,0,12,0,1,1,0,1,0,0,true,10000,true,false,true,0,0,0,0,true,2,false,true,true,ZAMIA ISLAMIA DARUl OUARAN MADRASHA,false,,true,false,true,false,false,2
27697,309385004,true,15,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,false,,false,false,false,,,0,0,false,,false,false,false,AYESHA SIDDIKA MOHILA MADRASA,false,,true,,,,true,4
27698,121474,true,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,true,false,false,,,0,0,false,,false,false,false,Hingarpara Girls School and College,false,,false,false,false,false,false,1
27699,112462,false,,10,1,1,1,1,1,0,1,1,2,0,1,1,0,0,false,,false,true,false,,,1,0,true,1,,true,false,Narayanganj Islamia Kamil Madrasha,false,,true,false,true,,,3
27700,115299,true,33,9,0,1,0,1,1,0,0,1,1,0,0,2,9,0,true,2000,true,,false,,,0,1,true,1,,true,true,Alamdanga Govt pilot Secondary school,false,,true,,true,,,3
27701,127541,true,30,9,0,0,0,1,1,0,0,0,1,0,0,1,0,0,true,2500,true,,false,,,0,2,true,1,,true,false,BAIRATI BL HIGH SCHOOL,false,,true,,,,true,3
27702,125946,true,10,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,true,65,false,false,false,,,0,0,false,,true,false,false,870-BODA GIRLS SCHOOL AND COLLEGE,false,,false,,,,true,1
27703,114344,true,4,12,0,1,0,1,1,1,0,1,1,0,1,0,0,0,true,2000,false,true,false,,,0,1,true,1,,true,false,Kalihati 1,false,,true,,true,,,6
27704,458990014,true,0,12,0,0,0,1,4,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,true,1,,false,false,৪ নং চর উচ্চ বিদ্যালয়,false,,false,,,,,1
27705,111330,true,0.8,10,0,0,0,1,1,0,4,1,0,0,0,4,0,0,true,1200,false,true,false,,,0,0,true,1,,true,false,Bhaluka Fazil Madrasha,false,,true,true,true,,,3
27706,201954009,false,,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,false,,false,true,false,,,2,0,true,1,,true,false,Homna Government High School,true,50,true,true,true,,,3
27707,107269,true,55,7,0,0,0,1,1,0,0,0,1,0,0,1,0,0,true,3500,false,true,false,,,0,0,false,,true,true,false,Vimpur ML High School,false,,true,true,true,,,2
27708,456120012,true,8,20,0,0,0,1,4,0,0,0,1,0,0,0,0,0,false,,true,,false,,,2,2,true,2,,false,false,Fulbaria pilot Govt high school,true,15,true,true,,,,4
27709,112422,true,20,25,2,4,2,1,2,1,1,1,2,0,1,1,0,1,true,2200,true,,true,0,17,2,2,true,1,,true,true,IET Goverment High School,true,326,true,,true,,,3
27710,553267027,true,5,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,false,,false,false,false,,,0,0,false,,false,false,false,Th,false,,false,,,,,2
27711,119806,true,25,10,0,1,0,1,1,2,1,1,1,0,1,0,1,1,true,2206,true,,true,10,2,2,1,true,2,,true,false,"SHERPUR GOVT.DEGREE COLLEGE, SHERPUR.",false,,true,,true,true,true,4
27712,609018017,true,35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,সুনামগঞ্জ,false,,false,,,,,2
27713,104607,true,40,18,0,1,2,1,1,1,0,1,1,0,1,1,0,1,true,3154,true,,true,1,0,0,2,false,,false,true,false,JORARGANJ ADARSHA HIGH SCHOOL,false,,true,,true,,,4
27714,132950,true,200,10,4,2,1,1,4,2,1,1,2,0,1,6,0,1,true,1200,false,true,true,20,0,100,20,true,3,,true,true,নিজস্ব ভবন,false,,true,true,true,,true,5
27715,605856007,true,15,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,false,,false,false,true,0,17,0,0,false,,true,false,false,KALI PRASHAD HIGH SCHOOL,true,16,false,false,false,false,false,2
27716,117855,false,,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,true,1,,false,false,Mirpur Pailot Secondary School (117826),true,37,true,,true,,,2
27717,120124,true,30,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,true,false,false,Birganj Fazil Madrasha,false,,false,,,,,2
27718,127891,true,50,14,0,0,0,1,3,1,0,1,1,0,0,1,0,0,true,500,false,true,false,,,2,0,true,2,,true,false,Jafourpara Kamil Madrasha,false,,true,true,false,,,5
27719,609131066,true,50,12,0,0,0,1,2,0,0,0,0,2,0,1,0,0,true,500,false,true,false,,,1,0,false,,true,true,false,জামেয়া তোয়াকুলিয়া রেঙ্গা মাদ্রাসা,false,,true,,true,,,4
27720,123109,true,25,5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,true,2000,true,,true,0,17,0,0,true,1,,true,false,BADALGACHI LABONYO PROVA PILOT AND COMMUNITY GIRLS HIGH SCHOOL,false,,true,true,true,,,2
27721,102027,true,15,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,true,375,true,false,false,,,1,0,true,1,false,true,false,Boga Union Secondary School (323),false,,true,false,false,true,true,4
27722,117949,false,,6,0,0,0,1,1,0,0,0,1,0,1,0,0,0,false,,true,,false,,,1,0,true,1,,false,false,Magura Govt. High School,false,,true,,true,,,3
27723,553230015,false,,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,false,,false,false,false,,,2,1,true,1,,true,false,0,true,72,true,,true,,,1
27724,133661,true,20,5,0,5,0,1,15,1,0,1,0,2,0,0,0,1,true,2000,false,true,true,15,0,13,3,false,,false,true,true,নিজস্ব,false,,true,,true,,,1
27725,127764,true,50,10,1,0,0,1,1,1,0,0,1,0,0,1,0,0,false,,false,true,false,,,0,0,true,1,,false,false,Paotanahat Fazil Madrasha,false,,false,,,,,5
27726,609120008,false,,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,Jameya mohammodiya Arabiya Bishwanath,false,,false,,,,,1
27727,100018,true,30,9,0,0,0,1,1,1,0,1,1,0,1,1,0,0,true,700,true,,false,,,0,0,true,1,,false,false,AMTALI MOFIZ UDDIN GIRLS HIGH SCHOOL,false,,false,,,,,3
27728,135544,true,20,8,1,1,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,0,true,2,,true,false,CHAKARIA ANOWARUL ULUM KAMIL MADRASAH,false,,false,,,,,1
27729,127570,true,30,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,true,false,false,projojjo noy,false,,false,,,,,2
27730,135398,true,40,8,1,1,1,1,1,1,1,1,1,1,1,1,9,1,true,2500,false,false,true,4,3,0,1,true,1,false,true,false,Pirgacha government College.,false,,true,false,true,true,false,3
27731,122393,true,50,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,true,false,false,Kochakata Bazar BL Dhakhil madrasha,false,,true,,true,,true,1
27732,138661,true,25,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,false,,false,false,false,,,0,3,true,2,,false,false,n/a,false,,false,,,,,2
27733,609194003,true,40,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,false,0,false,true,false,,,0,1,false,,true,true,false,EIDGAHBAZAR HIGH SCHOOL,true,22,true,false,true,false,false,1
27734,110442,true,40,21,0,2,0,1,1,2,0,0,2,0,0,1,1,1,true,5000,true,,true,7,0,2,1,true,1,,true,true,KISHOREGONJ GOVT BOYS  HIGH SCHOOL,false,,true,,true,,,5
27735,111086,false,0,9,0,0,0,1,1,0,0,1,1,0,0,0,0,1,true,1803,true,false,true,0,17,1,2,true,1,false,true,false,Gazaria Government Pilot Model High School,false,,true,false,true,false,false,2
27736,102865,true,50,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,true,170,true,,false,,,0,1,false,,false,false,false,Hazi Abdul Gani Secondary School,false,,false,,,,,5
27737,127284,true,70,10,0,1,0,1,1,0,1,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,true,1,false,true,false,GANGACHARA SENIOE ALIM MADRASHA,false,,true,,,,true,3
27738,501094001,true,0.7,13,0,0,0,1,1,0,0,1,1,1,0,1,0,0,false,,false,false,false,,,3,1,false,,false,false,true,শিবগঞ্জ ফাজেল ডিগ্রি মাদ্রাসা,true,10,true,false,true,,,2
27739,137601,true,30,5,0,1,1,1,1,0,0,1,0,0,0,1,0,0,false,,false,false,false,,,1,0,false,,true,true,false,tax tail mill high school Kishorganj,false,,true,,true,,,3
27740,109160,true,20,5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,false,,true,,false,,,0,0,false,,false,false,false,Durbati Madrasa,false,,false,,,,,1
27741,3969be59-265a-46ad-af7a-d72943924307,false,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,Habiganj Darus Sunnat Fazil Madrasah,false,,false,false,false,false,false,1
27742,203025018,true,15,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,আশরাফুল উলুম মাদ্রাসা,false,,false,,,,,3
27743,105905,true,46,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,3,0,true,1,,false,false,দৌলতগঞ্জ গাজীমুড়া কামিল মাদ্রাসা,false,,false,,,,,1
27744,552712005,false,,15,1,1,2,1,1,0,0,1,1,0,0,1,0,0,false,,false,false,false,,,0,0,false,,false,true,false,ঝারবাড়ি উচ্চ বিদ্যালয়,true,261,true,,true,,false,1
27745,112676,true,10,27,0,2,6,1,2,1,0,1,1,0,1,0,0,1,true,3228,true,,true,0,16,6,2,true,2,,true,true,bm zilla school,true,39,true,false,true,,,3
27746,112817,true,400,30,1,1,0,1,1,1,0,1,1,2,1,1,0,1,true,5000,true,,true,12,6,0,0,true,1,,true,true,Chetona bikash mohila college,false,,true,,true,,,6
27747,137456,true,15,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,false,,false,false,false,,,0,1,true,1,,false,false,বারুয়ামারি,false,,true,,true,,,2
27748,401807003,true,13,5,0,1,0,1,1,0,1,0,1,1,1,1,0,0,true,1200,false,true,false,,,2,1,false,,false,false,false,Hazi Samsujjoha Jamia Arabia Drul Ulum Madrasa Pachkomlapur,false,,true,false,false,false,true,4
27749,105533,true,50,14,0,1,0,1,1,1,1,1,0,0,1,0,1,1,true,200,true,,true,0,11,0,1,false,,true,true,false,বরকোটা স্কুল এন্ড কলেজ,false,,true,,true,,true,2
27750,132971,true,15,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,false,,false,false,false,,,1,1,false,,false,false,true,Charkawna karigoro School and College,false,,true,,true,,,1
27751,109362,false,,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,true,,false,,,0,2,true,1,,true,true,Harinal High School,false,,true,true,,,,1
27752,126047,true,150,40,5,5,5,1,1,4,1,1,1,1,1,0,7,9,true,9000,true,,true,9,8,5,0,true,1,,true,true,Debiganj Women College,false,,true,,true,,true,8
27753,302634029,true,4,8,0,1,0,1,1,0,0,1,1,0,0,1,0,0,false,,false,false,false,,,2,2,true,2,false,true,false,HAZI ABDUL AWAL HIGH SCHOOL,true,60,true,true,false,false,false,2
27754,127645,true,30,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,1,1,true,1,,false,false,MIRZAPUR KADERIYA FAZIL/DEGREE MADRASA,false,,false,,,,,3
27755,120486,true,33,15,0,0,0,0,1,0,0,1,1,0,0,0,0,0,true,2620,true,false,false,,,0,1,true,1,false,false,false,RAMESHWORPUR DARULHUDA FAZIL MADRASHA,false,,false,false,false,false,false,4
27756,120797,true,100,8,0,2,0,1,1,1,0,1,0,0,0,0,0,0,false,,false,false,false,,,1,1,true,1,,true,false,Nurjahan Kamil Madrasha,false,,true,,,true,,2
27757,139599,true,30,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,true,false,,,0,0,true,1,,false,false,Jaldhaka Girls School,false,,false,,,,,1
27758,121002,true,80,8,0,0,0,1,1,1,0,0,1,0,0,1,0,0,true,3000,true,false,false,,,1,1,true,1,false,false,false,PARBATIPUR PILOT GIRLS HIGH SCHOOL,false,,true,false,true,false,false,2
27759,122489,true,15,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,true,false,,,0,0,false,,true,false,false,Nazimkhan School and College,false,,true,,true,,,2
27760,fe4006e3-ad84-4d3a-9e67-22c8a52e89fa,true,100,12,0,0,0,1,1,0,1,0,1,2,0,1,0,0,false,,false,false,false,,,0,0,false,,false,false,false,KACHNA DARIALA BORKATUL ISLAM MADRASA,false,,false,,,,,3
27761,134578,false,,32,1,15,1,1,1,1,0,0,1,0,0,0,15,1,true,1500,true,,true,22,4,3,1,true,2,,true,false,মিরপুর গার্লস আইডিয়াল কলেজ,false,,true,true,,,,1
27762,124197,true,23,16,0,1,0,1,1,1,0,1,1,0,0,0,10,1,true,2300,true,,true,0,17,0,0,true,1,,true,false,"NATORE GOVT GIRLS HIGH SCHOOL, NATORE.",false,,true,,true,,,2
27763,453907001,false,0,17,0,1,0,1,2,0,0,1,0,0,1,1,1,0,false,,false,false,false,,,0,0,true,1,false,true,false,CHANDABAS RASHIDA BEGUM SCHOOL AND COLLEGE,true,22,true,false,true,false,false,4
27764,4943f63c-a71a-492d-9c35-7ca901ee8e5a,true,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,,,false,,,0,0,false,,false,false,false,Lohagara,false,,false,,,,,2
27765,116097,true,25,10,0,1,0,1,1,1,1,1,1,0,0,0,1,1,true,5800,true,,true,1,0,2,1,true,1,,true,true,Hamidpur Al-Hera Degree College,false,,true,,true,,,2
27766,132327,true,18,6,0,0,0,1,1,4,0,0,1,0,0,0,0,1,true,1,true,,true,1,0,40,1,true,2,,true,false,না,false,,true,,true,,,2
27767,139743,true,50,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,false,,true,,false,,,0,0,true,1,,false,false,bhola govt mohila College,false,,false,,,,,2
27768,dc0758e4-48ea-4b1b-bbb6-4963c3e2396b,true,3,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,1,1,true,1,,true,false,Shafiuddin Sarker Academy,true,27,true,,true,,,1
27769,306876156,true,4,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,false,,true,false,false,,,0,0,false,,false,true,false,Jamiya fazlul ullom madrsa,false,,true,false,false,false,true,1
27770,137302,true,10,5,0,1,0,1,0,0,0,0,1,0,0,1,1,0,true,120,false,true,false,,,1,1,false,,true,true,false,Alamdanga government pilot secondary school,false,,true,,,,true,3
27771,137504,false,,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,false,,false,true,false,,,0,1,true,1,,true,false,Lawkathi-307,false,,true,true,,,,2
27772,131718,true,12,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,false,,false,true,false,,,0,0,true,1,,true,false,Usmania Fazil Madrasah,false,,true,true,,,,2
27773,109131,true,15,8,1,8,1,1,1,1,0,0,0,0,1,0,8,1,true,998,true,false,true,0,11,0,0,true,1,false,true,false,Noapara moyejuddin adorsho high school,false,,true,false,true,false,true,2
27774,116048,true,22,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,false,,true,,false,,,2,1,true,1,,true,false,Badshah Faisal Islami Institute (Res.),false,,true,,true,,,3
27775,107120,true,10,6,1,1,0,1,1,0,0,1,1,0,1,1,0,1,true,2500,true,,true,1,11,0,0,false,,true,true,false,Ramgati 2,false,,true,false,true,,true,2
27776,105729,true,15,14,0,0,0,1,1,1,1,1,1,0,1,1,0,0,true,1716,true,,false,,,1,2,false,,true,true,false,সুয়াগঞ্জ  টি এ হাই স্কুল অ্যান্ড কলেজ,false,,true,,true,,,3
27777,8af20128-e6d7-4704-a4e8-dba4b064b9a9,false,0,7,0,0,0,0,1,0,0,1,0,0,0,1,0,0,false,,false,true,false,,,1,0,false,,false,false,true,LOTIFPUR JAMEA FATEMATUJ JAHRA(R:) BALIKA MADRASHA,false,,true,true,true,false,false,2
27778,104853,true,15,11,1,0,0,1,1,1,0,0,0,0,1,0,0,0,true,2000,false,true,false,,,0,2,true,1,,true,false,UTTOR RANGUNIA H SCHOOL,false,,true,,true,,,3
27779,100651031,true,10,3,0,0,0,0,1,0,2,0,0,3,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,Quran Education Board,false,,true,,true,,,3
27780,140158,false,,9,1,1,0,1,2,2,0,1,1,0,1,1,0,2,true,2000,false,true,true,40,0,4,0,true,3,,true,true,Mymensingh politecnic institute,false,,true,true,true,true,true,3
27781,126057,true,20,8,0,1,0,1,1,1,0,1,1,0,0,1,0,1,true,350,true,false,true,0,17,0,1,true,1,false,true,true,Kaliagong Nobarun Di-Mukhi High School,false,,true,true,true,false,false,7
27782,139925,true,15,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,true,false,,,0,1,true,1,,true,false,Niaz Mohammad High School,false,,true,,true,,,4
27783,124548,true,20,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,true,700,true,,false,,,1,2,true,1,,true,false,Horimohon Govt high school,false,,true,,true,,,1
27784,114498,true,0,7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,false,,true,,false,,,1,1,true,1,,true,false,BASTAIL M.M HIGH SCHOOL,false,,true,,true,,,5
27785,120342,true,50,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,1,0,true,1,,false,false,KHOSNA SHIDUL CAST SCHOOL AND COLLEGE,false,,false,,,,,1
27786,118232,true,18,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,true,2240,true,,false,,,1,1,true,1,,true,false,GANGNI PILOT SCHOOL AND COLLEGE,false,,true,,true,,,3
27787,456188028,true,9,10,0,0,0,0,1,0,0,1,1,0,0,1,0,0,false,,false,false,false,,,0,0,false,,false,false,true,DARULIMAN MOHELA MADRASA,false,,false,,,,,5
27788,205133013,true,20,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,false,,false,false,false,,,0,0,false,,true,false,false,Torabgonj High School,true,20,false,false,false,false,false,2
27789,111694,true,20,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,1,0,true,1,,true,false,Bhutiarkona Adrasha High School,false,,true,,true,,,3
27790,120180,true,15,10,0,1,1,1,1,1,0,1,1,0,0,1,0,1,true,4000,false,true,true,0,17,3,0,false,,true,true,false,"Biral, Setabganj",false,,true,false,true,true,true,3
27791,104987,true,30,15,1,1,0,1,1,1,0,1,1,0,1,1,0,1,true,1800,true,,true,10,2,0,1,true,1,,true,true,ALI AHMED PRANHORI HIGH SCHOOL,false,,true,,true,,,3
27792,553221010,false,,11,0,0,0,1,1,0,0,0,1,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,0,false,,true,true,true,true,true,5
27793,100538,true,50,18,0,0,0,1,1,0,0,1,0,0,0,1,0,0,true,2120,false,true,false,,,2,0,false,,true,false,false,ROKONUDDIN FAZIL MADRASAH,false,,false,,,,,3
27794,101165,true,100,12,1,1,1,1,1,1,0,1,1,0,11,1,1,1,true,5000,true,false,true,2,1,1,1,true,1,false,true,true,Alisha islamia fazil madrasa.and bola Darul Hadi chahton ko tod kamil madrasha.,false,,true,true,true,false,false,2
27795,100496,true,15,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,false,,true,,false,,,0,1,true,1,,false,false,KAMARKHALI J.S.U SECONDARY SCHOOL,false,,false,,,,,4
27796,125165,true,43,8,0,0,0,1,1,0,1,1,0,0,1,1,1,0,false,,false,true,false,,,0,0,true,1,false,false,false,Nilphamari  Alia Madrassah,false,,false,false,false,false,false,4
27797,122983,true,40,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,true,1,,false,false,"নেছারিয়া কামিল মাদ্রাসা, লালমনিরহাট",false,,true,,true,,true,3
27798,113618,true,50,19,1,1,0,1,1,0,0,1,0,0,1,1,0,0,false,,true,false,false,,,1,1,true,1,false,true,true,DOMSAR JAGATCHANDRA INSTITUTION AND COLLEGE,false,,true,false,true,false,false,4
27799,123698,true,0.25,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,true,2350,true,,false,,,0,0,true,1,,false,false,NITHPUR DARUS SUNNAH FAZIL MADRASHA,false,,true,,true,,,2
27800,109309,false,,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,1,false,,true,true,false,BDLASHI SENIOR FAZIL MADRASHA,false,,true,,false,true,true,4
27801,303386015,true,8,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,false,,false,false,false,,,1,1,false,,false,false,false,PROFESSOR ROFIQUL ISLAM ACADEMY,false,,true,,true,,,1
27802,101715,true,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,true,,false,,,0,1,true,1,,true,false,Kathalia Pilot Girls Secondary School,false,,true,,true,,,3
27803,100617,true,13,10,0,0,0,1,1,1,0,1,0,0,1,0,0,1,false,,true,,true,0,13,0,1,true,1,,true,false,"Baishari Secondary School, Baishari, Banaripara",false,,true,,true,true,true,3
27804,123352,true,12,7,1,1,0,1,1,1,0,1,0,0,0,1,1,1,true,2225,true,,true,0,17,0,0,true,1,,true,false,Jahangirpur Model high school,false,,true,true,true,,true,3
27805,110020,true,40,8,1,0,0,1,1,1,0,1,0,0,1,0,0,1,true,402,true,,true,0,17,1,1,true,1,,true,false,Muslemabad Nuronnahar Girls High School,false,,true,,true,,,3
